42.61,4.68,66.71,13.36,97.79,2.19,77.99,60.97,44.32,97.15,24.61,49.86,70.02,80.12,48.90,19.97,59.82,31.79,94.79,46.01,16.20,5.81,70.35,0.27,93.21,36.02,19.52,77.74,84.83,92.22,34.37,33.11
68.54,75.16,16.16,33.23,62.83,74.06,53.41,90.20,3.62,83.31,55.70,86.57,12.21,68.82,40.57,78.17,32.27,22.37,86.98,57.83,9.02,30.16,38.71,14.04,15.87,48.94,72.20,91.50,15.00,61.21,21.85,88.14
26.39,73.43,82.65,9.23,95.49,25.31,0.09,58.89,27.59,6.90,13.12,7.56,15.80,83.37,29.42,95.08,40.95,54.99,72.81,78.94,26.16,8.34,18.78,62.90,1.50,55.56,28.84,19.15,66.25,9.50,87.28,8.00
76.95,1.67,49.98,52.18,57.50,53.14,98.32,81.96,15.03,46.68,50.62,84.49,67.94,9.37,47.58,88.86,25.46,4.84,67.40,20.15,48.82,87.57,13.13,94.25,99.31,36.56,81.45,4.17,35.66,60.73,10.07,38.02
10.19,61.69,31.22,52.90,31.46,93.40,49.94,19.86,74.39,29.23,25.69,40.13,17.53,54.48,1.40,64.61,48.00,34.12,34.07,33.34,0.54,81.34,33.18,21.24,49.18,56.64,43.66,8.12,56.22,39.24,48.97,38.86
3.74,4.78,73.70,32.09,24.04,19.28,97.68,55.98,44.75,12.44,94.64,89.37,76.35,68.45,79.21,37.08,8.15,97.19,90.29,17.12,69.15,75.65,11.48,62.49,2.43,0.11,78.63,2.54,29.34,96.00,56.75,68.20
40.77,82.79,71.40,56.24,39.54,3.86,78.84,24.35,6.89,15.77,66.58,97.44,99.72,58.10,55.10,41.71,21.03,46.38,30.45,42.22,99.84,19.14,5.64,61.05,3.21,37.37,7.07,28.24,86.14,39.68,4.87,73.99
29.38,31.65,94.04,20.52,69.05,30.19,55.01,0.29,81.69,15.63,15.36,8.23,21.55,81.72,93.32,4.09,42.76,59.72,94.23,15.60,53.21,70.12,86.44,21.86,28.84,20.47,61.29,28.47,57.66,20.39,74.72,45.31
33.60,54.31,35.84,0.71,74.18,28.07,98.56,91.68,19.10,31.93,71.17,22.04,40.68,60.08,50.84,60.45,73.67,2.40,47.40,89.60,39.76,83.03,10.02,54.97,23.95,52.25,69.06,73.48,9.17,85.68,11.22,68.93
57.00,80.85,8.88,73.44,27.39,61.73,74.94,21.75,70.09,39.55,59.00,26.78,59.03,38.06,8.78,44.00,11.02,15.33,14.17,30.71,30.48,77.31,42.91,98.00,71.95,8.32,38.37,17.19,55.96,55.82,61.48,26.77
27.97,50.05,86.76,37.76,31.57,32.26,40.18,46.05,82.30,68.00,0.10,72.36,91.19,65.18,83.17,20.31,83.72,88.61,73.09,96.74,93.11,65.17,22.95,32.53,71.20,46.28,69.78,59.17,15.91,5.68,73.96,59.03
88.02,18.74,39.47,0.15,36.86,64.17,46.25,35.82,36.95,49.49,64.99,23.31,80.77,3.72,20.88,87.93,96.62,49.25,88.50,12.39,73.21,20.21,8.92,50.98,95.39,35.24,68.26,59.03,54.86,99.65,31.18,60.25
75.97,88.86,2.97,32.95,69.20,32.80,27.86,97.93,29.22,97.56,18.09,17.49,86.77,39.05,2.60,0.78,81.65,77.25,90.61,15.24,13.60,4.15,86.70,19.59,77.33,48.65,10.74,67.91,98.52,1.66,98.77,61.45
22.53,97.28,61.08,28.38,27.95,7.00,52.20,75.60,11.24,10.14,46.61,39.42,43.91,96.14,94.91,64.41,1.49,69.35,97.46,72.42,54.95,22.10,81.81,45.75,77.10,20.53,11.34,33.02,66.94,96.03,41.12,78.54
97.45,96.78,22.30,36.50,49.80,2.34,60.13,87.60,57.48,43.67,44.62,27.50,53.65,98.91,72.26,58.56,44.99,54.13,22.64,99.40,46.60,3.55,56.28,24.27,38.08,31.58,56.56,41.68,85.23,19.96,97.53,43.53
70.56,69.84,20.22,28.28,67.38,78.35,26.93,82.01,48.78,33.80,68.57,39.36,41.37,92.77,29.61,9.43,62.53,37.79,53.89,80.02,86.28,39.65,33.38,74.25,83.99,43.28,38.92,64.96,1.36,22.12,55.21,54.77
20.81,46.37,70.75,48.61,55.56,25.51,48.86,45.03,69.82,37.80,52.85,62.24,29.98,67.97,66.53,85.46,90.66,56.76,66.77,70.09,90.03,73.62,33.87,49.95,1.28,32.97,30.34,59.39,91.13,27.26,55.88,70.95
43.36,98.04,72.26,32.29,86.89,41.39,97.10,82.26,91.17,41.83,34.11,10.60,52.40,83.86,51.04,34.17,70.53,59.26,15.87,37.92,69.80,52.55,55.75,26.92,45.41,49.80,27.80,55.77,81.94,31.80,31.61,13.26
80.75,85.83,56.32,25.87,6.66,1.73,83.91,91.82,86.21,85.71,75.51,27.42,64.74,84.98,22.00,26.68,52.39,83.85,1.85,1.55,37.12,41.75,14.02,0.54,12.23,9.68,18.42,45.80,30.42,16.52,39.35,95.70
