79.68,72.44,49.68,88.34,13.56,97.82,24.63,1.38
89.38,14.89,33.96,70.05,49.39,44.53,76.20,36.71
45.64,8.91,55.01,96.49,29.28,54.59,9.28,77.96
40.64,46.77,64.44,6.39,95.59,37.95,59.96,17.51
75.87,11.20,13.47,74.34,24.04,87.30,12.60,83.05
91.59,62.38,69.07,34.05,18.53,39.82,47.75,90.28
68.35,96.28,88.20,97.95,52.46,8.28,1.99,49.04
16.87,76.33,75.99,30.10,33.24,81.79,72.69,74.00
45.80,18.71,10.50,56.47,21.76,45.19,19.12,20.14
32.03,35.57,19.21,94.18,31.82,91.43,65.46,85.81
23.87,55.03,83.95,87.21,30.59,22.92,75.40,12.63
42.26,15.74,66.97,3.21,25.47,81.10,69.99,50.21
19.27,66.62,96.04,25.21,56.82,93.32,15.50,1.09
54.25,17.35,45.91,28.75,38.88,31.92,81.76,36.90
53.97,59.91,67.17,8.99,24.65,26.37,82.41,49.23
17.23,16.83,79.31,81.82,74.88,93.35,48.90,34.73
83.22,9.35,9.73,13.02,82.37,78.14,6.73,49.82
7.09,3.11,63.74,34.30,32.12,93.45,31.29,12.31
26.56,97.86,44.90,71.83,94.04,79.33,51.71,11.30
77.56,43.78,32.01,67.28,66.51,69.09,56.53,73.02
29.65,82.29,96.37,2.14,2.46,25.20,68.49,88.90
66.44,29.74,22.32,23.44,0.63,12.04,26.77,12.96
7.17,40.37,8.82,68.46,93.86,24.11,62.06,57.36
15.49,6.19,18.16,73.98,68.04,23.82,8.05,2.87
39.07,64.47,84.95,79.18,50.48,87.83,40.37,74.45
46.54,61.68,91.69,49.38,91.23,25.69,0.93,95.96
42.56,74.37,79.21,91.70,98.38,29.53,85.86,64.17
63.07,17.82,59.83,52.89,11.13,55.55,32.47,83.76
16.41,42.74,45.58,77.21,93.84,26.80,97.60,36.05
80.75,48.34,10.42,32.75,92.46,79.66,13.07,13.39
44.81,58.75,49.13,39.92,47.46,68.01,93.65,13.01
9.04,18.78,88.85,2.75,50.44,47.87,27.37,20.35
63.85,23.82,56.85,11.64,47.32,22.15,14.39,89.07
87.89,67.79,31.24,48.88,84.51,51.62,34.54,23.10
31.99,92.28,52.73,7.31,6.33,2.01,79.95,48.43
80.15,80.87,75.49,25.73,82.93,42.09,95.80,30.22
33.17,60.46,79.93,98.95,47.73,39.92,21.95,85.62
60.10,29.30,20.39,52.22,73.75,73.76,77.00,74.30
8.59,82.15,92.08,55.52,52.02,8.87,52.81,60.85
70.58,59.03,60.35,65.69,98.84,48.35,70.83,66.95
10.07,22.36,45.13,63.47,57.14,84.27,45.04,12.25
24.31,89.66,53.69,88.61,10.90,42.55,77.34,90.00
86.34,97.50,55.75,66.59,21.85,55.11,22.13,91.08
17.09,60.47,68.17,42.71,11.19,83.28,97.82,32.18
50.64,76.01,79.04,42.35,11.84,43.02,92.99,86.96
36.12,21.73,45.39,4.57,95.90,45.18,74.47,98.13
79.00,98.18,27.41,97.29,12.66,89.43,84.07,47.73
86.66,33.78,8.98,69.82,22.50,14.49,28.89,95.46
45.80,52.86,30.60,98.24,27.20,12.53,45.51,75.78
74.85,9.88,76.18,28.48,5.63,33.87,94.52,71.60
45.61,55.37,94.26,75.98,90.65,85.53,94.23,24.87
71.36,30.14,48.02,55.84,35.77,33.27,44.71,35.34
47.77,76.17,53.71,70.43,20.11,3.51,71.53,8.33
76.40,60.82,27.10,52.74,72.53,15.57,56.99,46.22
8.02,53.28,71.72,65.63,1.77,80.63,19.63,88.83
63.39,26.47,95.00,29.37,67.88,99.95,64.18,17.23
45.09,22.38,7.42,29.48,34.39,79.80,99.59,29.53
9.59,39.43,31.87,31.01,30.51,46.03,71.25,75.17
25.14,32.74,0.79,64.98,97.99,37.28,1.85,0.25
60.58,69.12,76.85,84.38,70.66,89.64,55.10,63.21
32.20,19.04,93.58,56.12,96.05,93.32,50.86,4.44
13.68,87.23,85.77,98.18,20.07,43.23,93.92,72.78
31.57,75.67,3.80,90.12,50.12,67.05,35.79,96.55
12.24,65.69,17.22,69.75,57.93,85.88,2.78,72.05
