52.80,30.83,12.02,58.59,59.92,84.67,63.96,48.83,22.38,35.97,70.71,28.12,76.30,3.83,39.15,47.97
6.16,81.61,79.71,19.95,47.96,64.37,55.69,24.67,57.84,69.69,64.00,44.23,77.29,28.16,38.80,94.00
26.11,89.69,28.94,93.99,41.42,16.66,2.85,90.99,22.26,83.04,4.41,42.46,16.74,61.40,36.54,26.43
48.64,9.33,78.63,13.44,61.26,47.76,93.09,7.46,53.44,76.18,68.42,8.39,62.26,44.06,40.44,2.05
10.12,1.55,38.60,86.29,52.96,77.96,73.07,77.35,90.26,57.67,2.93,26.22,42.47,14.83,33.12,93.67
88.14,83.05,15.79,70.96,93.75,11.80,10.18,17.28,53.79,13.89,62.14,12.54,78.21,15.01,91.21,94.47
64.17,73.51,71.95,60.57,36.37,17.97,63.49,23.50,94.30,60.89,89.06,94.76,23.35,96.65,21.92,25.23
66.82,94.01,77.57,70.00,52.32,17.52,57.02,26.62,68.98,51.60,79.97,1.94,6.56,74.45,95.88,77.82
91.02,4.33,91.32,3.64,71.74,92.21,69.78,23.22,79.09,49.95,82.45,10.28,60.28,84.96,28.74,85.36
14.34,27.45,85.07,55.14,7.12,69.34,95.62,97.35,32.95,18.15,23.91,67.37,8.45,90.05,95.57,70.51
54.12,98.05,83.39,58.84,3.28,49.43,56.75,56.91,49.15,24.07,8.98,17.72,32.58,2.67,76.24,15.41
48.64,56.79,87.80,80.66,2.44,34.43,52.85,40.44,22.01,19.60,78.50,8.55,56.85,91.41,16.34,65.09
97.18,55.55,52.23,45.32,72.29,27.84,25.18,43.50,92.90,35.94,20.58,6.67,64.64,63.61,65.77,73.53
40.02,33.16,14.08,97.54,39.98,51.81,83.10,40.12,51.48,87.33,26.69,17.71,8.10,34.97,18.27,42.19
84.09,16.59,1.15,63.79,94.98,6.91,53.15,10.54,19.36,34.81,37.09,2.45,13.97,84.84,52.58,31.62
64.70,36.71,28.68,84.52,73.42,2.10,81.80,90.60,28.57,11.70,38.70,84.44,52.54,2.40,46.48,0.60
77.19,36.99,40.08,56.58,13.61,85.39,19.84,34.81,99.45,51.68,55.88,65.86,43.43,6.46,50.40,70.65
71.81,43.78,91.82,47.09,78.00,78.68,62.03,31.80,51.67,73.76,98.03,55.57,93.64,81.91,51.04,31.92
27.75,8.53,54.50,79.38,97.75,39.33,14.32,60.37,56.05,25.91,17.20,37.59,60.93,45.70,7.22,22.55
48.20,31.99,15.19,30.71,64.66,83.59,2.39,12.33,61.35,54.80,10.36,3.41,74.97,88.82,93.68,77.35
85.36,5.00,94.79,79.23,34.51,32.39,59.71,50.31,73.11,19.42,69.78,9.03,41.55,14.65,36.35,96.03
99.41,38.68,6.13,13.67,77.89,89.02,98.47,76.61,64.70,61.06,32.28,55.73,7.07,36.14,35.97,49.31
35.24,17.65,84.57,24.17,98.85,89.67,29.69,97.71,27.76,71.31,77.30,49.60,1.09,67.34,16.57,1.49
73.17,53.08,10.08,85.15,47.51,18.79,89.61,55.58,63.34,74.78,59.28,25.19,34.59,26.87,40.47,35.60
69.36,52.87,15.76,24.91,19.52,55.13,9.10,2.92,52.26,25.38,75.90,93.96,23.89,2.99,75.53,96.10
63.28,43.60,42.56,76.65,93.31,89.45,64.42,64.82,71.03,25.33,67.33,37.41,46.15,99.34,15.54,44.78
87.84,8.14,5.89,87.60,43.02,83.74,40.93,26.01,29.07,3.85,74.90,68.15,66.17,71.91,58.11,65.59
12.53,30.05,52.86,57.00,66.88,72.35,64.35,22.37,4.17,12.81,48.43,74.57,33.35,24.86,87.71,54.42
87.61,4.44,94.54,17.93,26.90,93.88,68.26,88.54,86.03,33.01,58.66,2.66,77.13,94.44,34.12,32.28
16.85,4.12,9.24,40.52,31.41,76.03,43.38,98.36,4.99,53.76,36.83,39.84,46.75,98.26,19.67,64.92
63.79,64.04,80.52,78.31,95.40,90.58,17.51,92.91,61.12,70.74,59.27,87.94,6.96,59.31,17.99,80.60
6.37,7.47,58.66,78.22,29.15,42.36,38.36,16.19,20.21,46.70,10.41,63.94,32.52,14.93,51.96,9.05
