78.51,79.35,36.32,46.80,51.39,88.23,47.85,39.39,24.34,84.34,17.62,87.91,57.06,6.74,76.80,7.43
40.83,9.81,74.08,21.02,27.25,12.20,29.39,96.89,42.06,61.02,77.61,70.59,98.99,55.30,34.20,88.03
60.58,48.04,99.45,53.15,38.40,59.80,33.57,74.11,42.05,52.81,58.29,18.43,52.02,73.96,97.31,76.23
26.31,73.67,66.74,68.87,53.87,96.88,81.27,97.91,9.88,1.01,26.48,25.76,85.74,16.22,87.67,17.84
70.74,18.56,4.22,14.76,39.96,59.68,69.41,51.45,97.58,56.12,86.67,76.86,62.36,74.55,60.26,21.55
48.33,81.33,24.15,63.21,59.55,87.47,40.83,11.16,41.10,54.18,53.37,22.80,4.41,33.16,50.03,72.10
32.85,93.15,87.61,61.18,68.48,27.95,2.67,10.56,33.32,62.88,89.80,92.84,69.09,5.95,54.48,16.61
73.64,10.54,33.04,76.08,43.09,26.03,24.79,31.54,96.13,88.48,80.59,70.37,6.33,61.79,61.45,80.31
32.67,16.21,14.07,82.28,28.64,0.77,40.19,80.71,39.04,29.09,71.43,18.73,13.21,10.63,8.22,88.67
41.89,96.99,61.12,11.48,3.74,24.30,6.64,6.43,91.43,29.27,5.10,24.87,45.83,94.58,21.62,67.85
47.23,67.01,13.88,87.02,14.73,96.43,23.83,69.56,60.37,20.58,59.89,85.97,52.18,88.01,35.23,27.40
68.00,70.99,46.46,8.74,63.43,38.88,22.69,14.17,72.99,99.79,2.29,59.84,79.00,86.81,8.28,71.95
97.06,42.79,17.37,98.31,0.04,4.44,85.55,43.13,3.36,37.02,36.62,49.95,79.73,83.74,64.49,84.35
63.32,0.97,48.57,51.13,75.41,95.28,26.92,16.85,73.32,52.20,93.97,56.81,98.41,85.47,84.62,22.89
71.39,31.95,37.17,54.49,59.39,77.43,31.21,41.24,84.02,4.27,91.53,27.80,27.07,50.86,69.37,82.41
74.98,41.35,33.20,44.36,30.29,1.00,73.21,66.75,37.15,8.93,64.03,48.81,78.33,98.61,75.16,46.89
42.03,19.29,88.11,63.95,29.24,10.81,86.20,19.04,62.32,25.66,93.81,83.25,57.29,50.69,13.30,84.59
70.36,66.34,11.19,23.92,29.84,92.02,24.81,47.13,5.40,29.04,24.00,37.13,92.32,93.22,63.47,48.95
4.60,95.59,59.96,88.72,20.95,97.10,11.77,59.42,37.55,37.23,39.59,67.31,71.75,31.82,78.73,74.30
10.59,56.68,12.84,19.55,28.07,82.99,31.08,69.84,29.35,14.25,1.44,24.47,40.69,68.77,25.20,77.72
73.50,59.12,31.47,79.10,4.03,43.94,69.17,90.67,17.29,62.08,90.58,57.02,74.84,42.86,66.41,55.05
52.78,93.59,26.02,61.86,11.38,25.19,6.79,10.67,37.17,20.72,82.94,71.00,96.14,7.58,45.99,65.74
45.05,23.84,99.46,78.62,56.59,55.61,6.09,71.17,83.86,10.06,23.78,60.60,84.72,88.09,17.53,48.43
4.50,72.60,23.99,92.94,93.91,69.52,77.28,14.12,39.39,23.44,10.03,79.00,75.42,77.66,82.00,85.34
64.00,21.90,79.31,5.07,43.38,98.74,17.85,69.19,81.42,84.28,14.68,48.04,77.49,31.04,47.25,26.58
23.26,39.14,3.52,1.95,60.45,39.28,26.97,45.70,32.26,34.63,97.71,43.70,87.49,14.85,43.87,73.86
29.78,41.95,5.51,20.12,22.05,20.03,50.19,74.05,13.27,45.04,25.89,16.58,18.78,10.49,68.99,89.25
25.39,63.45,99.17,7.61,76.56,6.20,38.35,68.57,86.25,18.98,38.71,24.80,23.40,95.57,14.21,25.23
40.29,83.39,75.59,35.51,76.21,16.20,78.90,78.41,56.95,68.38,78.03,55.81,86.17,24.95,26.82,49.90
77.65,37.63,78.19,77.53,49.79,15.73,91.10,39.35,92.36,39.19,66.45,33.56,75.64,32.89,74.94,36.69
10.63,55.41,30.38,57.55,91.84,31.73,54.38,36.83,79.54,21.39,98.31,36.52,25.67,18.91,24.28,40.06
17.55,39.75,26.82,42.85,13.28,24.35,88.90,32.47,2.39,74.94,50.95,93.39,65.90,98.42,71.97,66.24
63.74,73.33,86.55,19.20,56.01,30.53,82.15,95.69,87.13,74.15,64.49,14.96,4.93,89.88,50.91,30.00
82.41,29.57,1.07,83.17,96.09,10.52,53.53,53.21,36.68,47.07,76.92,18.62,12.99,99.05,54.81,55.50
17.13,19.66,5.71,31.87,9.70,57.52,7.00,99.16,34.71,36.30,43.82,77.57,81.06,8.12,71.08,94.64
7.77,39.93,26.72,40.60,77.10,89.08,45.44,27.66,87.39,82.73,21.10,13.98,4.45,2.24,13.43,74.45
77.44,64.34,96.90,46.56,51.18,95.25,9.36,36.10,15.68,22.12,23.85,45.81,49.17,33.93,66.69,89.38
94.55,41.85,97.06,29.85,57.28,84.42,94.25,80.89,6.44,56.44,34.12,51.02,81.81,6.33,80.23,36.83
44.94,25.54,57.74,13.86,27.25,54.55,94.17,48.16,43.66,91.25,66.50,24.27,1.79,13.23,3.66,3.26
88.29,99.34,69.28,63.11,58.95,76.87,56.42,67.46,76.41,47.19,6.15,41.70,88.75,10.22,56.19,85.42
92.75,17.44,94.91,16.39,66.28,83.08,89.69,28.35,37.66,28.68,62.64,78.16,15.75,72.65,51.50,38.27
54.12,55.02,98.30,25.82,85.77,95.18,85.73,40.65,79.66,57.49,64.60,83.00,58.52,35.06,38.62,33.87
33.14,36.80,74.64,68.81,58.94,27.88,5.03,21.62,29.83,43.96,29.93,33.46,50.93,59.97,33.67,72.97
46.53,90.80,37.78,19.46,81.91,17.56,83.35,40.42,11.00,84.13,69.37,41.04,2.15,94.59,73.94,1.74
9.45,82.42,9.84,12.70,73.48,76.52,49.63,40.27,34.08,22.41,62.95,44.34,78.70,78.39,93.38,56.13
23.54,31.00,44.34,41.98,78.74,2.56,83.37,35.98,36.49,52.40,64.65,82.00,2.70,4.58,47.81,61.01
29.97,42.14,53.31,90.22,24.85,54.35,40.40,85.33,54.96,23.19,30.01,34.02,50.78,44.76,12.55,70.24
40.25,56.10,13.77,78.88,75.80,26.93,25.80,87.96,54.64,94.49,82.75,42.42,77.55,32.73,59.00,31.59
61.34,39.72,44.05,73.13,31.81,49.55,9.07,13.03,62.15,57.59,82.02,20.00,36.31,2.33,71.56,9.34
49.19,33.28,64.80,77.14,38.93,56.63,30.17,77.06,39.05,26.60,75.89,98.02,5.92,70.77,59.94,49.01
43.04,75.37,93.75,22.18,53.64,49.83,61.36,73.02,20.04,32.89,67.19,3.07,43.57,39.23,48.31,23.99
29.24,36.73,75.93,30.01,97.87,58.95,93.30,98.86,84.85,11.96,32.71,88.86,52.08,4.19,16.31,14.97
65.74,62.61,35.50,44.74,92.60,81.25,40.29,7.19,4.16,94.29,80.74,23.73,13.11,76.58,84.46,50.85
4.48,59.61,32.43,20.38,24.76,43.89,80.85,93.65,67.57,88.73,98.67,35.56,70.99,42.25,61.78,91.98
89.56,63.49,2.39,51.93,26.26,3.60,5.63,13.41,63.29,18.21,2.97,10.35,14.38,65.92,17.43,34.83
49.42,64.46,94.98,56.83,7.64,72.76,40.06,33.08,91.74,35.95,20.08,21.47,15.67,7.95,2.87,50.56
22.03,67.28,9.57,53.63,77.29,7.46,93.18,32.25,35.59,68.97,55.39,23.89,51.11,42.53,6.06,42.56
74.80,2.55,61.80,20.91,92.64,97.28,52.28,71.55,53.90,79.96,42.13,16.35,7.82,33.57,30.96,52.06
23.32,49.35,25.51,8.29,26.36,17.81,84.22,88.34,22.66,52.05,51.03,11.61,62.72,11.66,72.12,98.26
66.22,80.53,26.07,18.13,76.75,45.59,52.42,47.62,76.63,40.33,79.67,17.96,28.86,51.74,37.56,37.39
50.47,26.55,3.91,30.46,98.61,90.43,64.28,48.67,73.22,15.35,90.32,46.94,73.73,90.74,22.01,57.26
29.09,8.20,63.45,50.11,96.30,29.02,6.54,50.80,9.19,82.20,44.60,81.62,13.02,87.38,19.23,48.86
18.28,15.57,48.48,62.71,13.95,8.70,78.38,1.21,65.33,95.25,15.64,55.70,34.85,25.44,51.34,51.30
3.85,21.90,63.10,35.53,1.65,41.75,25.01,30.35,46.52,52.52,67.78,87.17,72.48,65.18,32.05,84.61
