98.29,89.60,46.77,37.05,53.01,88.16,83.71,44.18,50.98,0.82,54.35,53.56,18.41,53.56,7.13,82.42,8.58,75.81,7.15,13.40,13.54,89.01,90.72,50.50,58.48,99.34,77.15,43.43,23.36,82.43,14.53,62.78
54.38,97.67,99.76,11.39,30.53,83.29,83.45,34.06,93.85,48.87,39.80,0.82,49.01,39.61,79.38,33.36,13.40,42.22,26.45,37.25,11.05,36.87,99.05,57.48,67.32,91.18,26.29,41.94,72.22,84.13,74.04,74.76
6.74,2.86,17.61,52.79,72.08,40.30,11.49,20.66,27.00,60.23,29.04,57.84,92.68,5.62,55.85,44.88,32.72,53.52,8.65,33.67,99.12,13.07,60.65,2.01,44.02,33.71,27.45,98.08,43.41,70.93,32.46,68.71
95.45,8.04,46.60,99.67,99.87,62.00,77.36,55.97,63.79,1.09,70.02,34.90,22.06,54.49,60.43,47.20,5.14,68.73,88.32,3.58,5.07,96.63,15.22,67.92,34.52,74.86,36.95,37.26,7.55,51.29,63.67,70.58
94.92,45.85,37.13,12.00,16.76,75.28,72.48,19.41,83.76,91.04,18.95,13.47,31.87,86.92,73.91,67.82,87.50,63.39,7.39,52.05,49.48,88.02,10.48,49.66,69.92,93.08,96.32,10.52,21.14,9.21,20.65,41.01
26.06,10.80,35.79,75.50,68.76,56.05,48.52,25.41,63.69,40.89,12.51,74.95,32.81,3.37,89.51,90.12,50.53,83.19,81.83,5.53,66.66,64.67,78.32,69.60,27.10,77.55,98.55,9.28,30.08,6.11,7.42,29.15
55.93,6.57,6.47,89.30,42.07,0.35,37.91,28.68,20.91,97.03,99.04,41.57,49.26,36.40,94.36,78.59,3.44,53.31,50.58,98.91,23.56,82.03,18.39,83.66,40.98,98.49,91.60,63.01,14.19,37.23,88.82,92.30
97.60,45.01,38.67,25.69,7.83,82.62,48.32,49.82,24.90,88.36,99.65,51.74,28.86,55.80,33.79,81.63,57.96,9.57,54.59,95.54,35.01,69.24,32.67,13.70,5.60,34.69,5.80,36.47,42.71,0.49,95.04,82.76
70.29,43.25,75.77,28.03,80.59,52.97,60.32,79.98,89.87,11.40,40.70,53.52,8.38,56.76,1.67,4.90,15.61,10.37,11.55,93.35,32.64,64.00,98.61,57.33,37.98,56.67,37.49,38.52,27.99,56.72,60.07,14.66
61.56,18.75,20.06,41.62,2.20,72.85,34.35,14.41,14.17,67.37,51.54,44.46,51.68,84.76,93.70,1.81,41.45,11.51,69.95,36.95,98.64,6.91,45.63,2.36,95.66,88.21,98.67,85.92,87.95,5.56,37.05,66.30
19.88,71.16,73.59,38.01,48.89,4.71,58.44,57.54,36.72,37.90,22.44,88.79,34.90,38.62,44.92,60.17,68.60,14.92,5.26,29.98,94.28,75.85,61.43,40.89,90.75,35.12,58.74,65.76,15.27,22.73,52.27,35.06
39.43,63.17,9.23,24.16,98.07,13.08,16.06,83.19,98.59,51.54,28.62,34.74,61.30,91.25,46.22,89.85,53.23,92.47,24.22,82.16,91.40,12.02,25.50,99.93,19.06,17.20,7.35,59.48,29.31,36.21,86.39,87.13
23.27,88.41,8.79,2.55,94.70,43.84,85.56,4.24,3.52,36.29,93.61,2.72,40.62,13.53,30.62,86.05,41.30,24.45,67.58,46.74,97.44,13.90,37.10,19.34,62.82,95.08,70.98,88.16,86.04,50.18,51.33,97.08
7.28,83.54,80.74,69.84,52.37,63.19,15.66,16.25,79.26,59.85,50.51,55.29,29.50,34.78,51.18,36.38,98.47,23.32,21.95,59.48,98.89,47.96,18.08,86.01,81.34,16.84,97.26,90.94,94.01,7.92,93.99,69.27
35.41,22.00,95.02,9.09,70.54,70.90,25.16,73.19,82.73,69.15,79.57,27.13,83.34,14.28,1.09,50.35,6.30,20.44,95.00,84.73,99.17,30.52,2.54,38.55,73.11,69.33,12.97,4.28,70.75,27.71,20.44,19.82
17.93,19.65,45.61,57.49,21.22,74.83,87.25,95.35,90.94,46.60,42.33,31.70,46.61,81.98,97.83,12.21,26.30,14.40,74.74,89.75,18.87,68.29,7.98,78.25,64.89,67.04,35.33,67.37,8.49,66.85,41.54,49.49
