74.15,13.01,97.29,12.95,53.96,6.49,82.10,70.59,37.38,59.23,22.47,81.86,92.06,76.71,60.06,31.08,17.56,84.83,32.20,68.43,35.51,62.05,99.98,81.82,33.73,83.63,63.14,11.88,74.84,12.75,70.36,51.31
30.22,10.26,96.99,6.87,72.85,69.59,55.58,96.79,81.59,9.50,40.80,92.94,40.76,56.85,65.69,24.39,45.33,59.48,49.72,61.99,17.05,9.64,47.40,33.13,71.58,60.57,50.70,23.82,38.11,17.96,99.68,2.14
32.63,29.16,29.06,59.89,97.80,83.43,16.40,27.76,58.75,83.15,98.41,90.91,35.49,51.89,14.47,99.73,46.19,11.10,75.17,37.40,57.15,12.52,63.50,88.34,18.33,63.92,8.42,22.51,36.77,32.18,10.61,65.71
62.39,57.23,42.73,44.61,15.25,34.68,90.67,4.07,28.91,58.12,93.20,7.81,76.48,84.76,28.08,65.74,80.27,39.58,92.35,73.19,84.21,99.01,44.45,80.45,60.64,34.28,80.51,63.19,64.30,10.42,43.17,57.83
58.42,44.35,98.47,96.88,24.83,47.62,49.23,96.93,55.60,51.63,38.79,92.83,14.01,89.96,68.77,99.98,98.50,71.94,35.05,24.34,95.70,27.99,97.34,52.00,51.37,93.32,42.99,24.41,85.84,73.08,60.11,90.72
2.49,42.11,11.95,71.18,80.81,69.53,82.89,27.65,69.54,28.64,50.38,21.08,25.38,14.99,15.26,72.75,35.82,13.84,36.98,28.48,78.80,48.35,28.50,68.66,14.52,55.75,9.65,36.94,74.27,10.57,18.15,10.42
3.99,80.42,99.58,40.09,68.67,77.40,63.13,96.83,13.90,21.11,52.72,11.96,57.27,34.61,77.65,10.45,33.95,84.98,93.13,23.05,67.19,29.33,83.17,21.36,58.91,2.69,8.63,12.04,2.35,20.59,70.44,6.01
49.64,90.47,38.50,75.06,66.90,0.51,45.90,56.95,45.36,57.46,68.28,62.81,44.25,26.95,80.32,8.86,3.84,31.22,25.40,89.51,6.41,61.68,99.53,52.70,22.59,36.09,50.85,94.99,32.71,57.95,40.27,8.05
0.49,87.77,67.70,62.49,38.35,63.74,38.11,61.38,1.68,44.56,95.30,62.05,92.68,31.10,38.98,60.11,16.82,49.93,0.49,52.02,77.73,32.20,41.97,11.83,65.16,90.84,8.62,96.08,27.43,21.43,84.49,68.93
62.60,14.13,43.33,0.18,69.26,91.44,22.58,13.16,81.50,23.99,30.11,54.12,18.62,47.83,47.46,28.97,74.01,96.69,87.04,45.70,21.65,72.50,72.00,51.11,18.28,41.80,61.42,54.44,91.60,9.80,21.65,66.59
17.35,84.12,66.38,95.12,88.11,51.36,63.56,11.40,27.57,49.78,12.73,25.30,53.31,43.07,35.24,63.79,59.28,66.26,95.55,61.67,80.29,14.82,85.87,70.91,92.43,38.02,7.34,29.51,69.81,88.06,2.75,87.32
55.41,89.17,66.81,14.67,8.10,93.46,38.91,18.42,27.00,45.49,36.78,75.90,19.71,49.96,61.74,24.27,20.33,12.08,20.24,29.62,95.35,32.76,19.31,53.41,61.88,85.07,71.66,88.10,36.49,46.71,28.29,17.67
70.90,45.36,59.54,50.76,19.37,81.18,34.53,3.71,4.38,73.35,78.12,59.22,42.50,87.53,55.26,16.11,48.87,51.33,95.72,54.61,13.86,97.42,21.62,95.02,91.73,72.56,83.10,77.72,65.24,67.14,44.25,63.25
38.95,0.58,33.36,74.90,68.83,87.44,51.64,20.75,54.56,79.55,84.80,54.67,38.75,88.58,86.01,15.68,61.85,47.26,20.49,12.47,71.02,92.55,67.37,50.16,73.08,50.31,24.86,76.15,17.85,59.16,46.02,65.74
15.22,64.57,37.68,91.53,72.61,76.14,60.53,94.53,8.91,8.60,36.61,90.71,29.32,27.59,28.52,52.14,85.68,77.97,67.21,47.86,39.63,57.76,25.74,5.93,17.80,90.67,11.67,86.44,89.78,50.30,97.82,33.47
68.40,59.35,70.02,92.92,38.39,60.49,37.56,10.07,61.27,47.79,27.23,72.05,41.69,22.15,86.86,78.59,26.90,97.88,57.25,69.66,92.55,21.40,96.98,6.16,63.54,46.20,8.34,61.29,7.39,1.78,3.42,70.95
12.81,12.99,91.58,47.92,21.46,55.97,73.55,81.57,58.11,49.06,98.49,19.99,59.34,76.60,44.57,32.86,46.33,21.20,26.27,3.01,78.52,84.91,61.06,4.31,8.98,13.36,51.51,2.08,36.47,77.80,84.87,60.36
88.54,84.64,94.85,17.83,67.15,49.36,74.76,50.72,18.06,17.56,67.57,89.36,82.18,72.17,44.19,23.28,37.11,63.80,99.40,55.47,61.94,3.49,89.33,15.00,97.07,47.11,25.65,26.41,42.67,83.17,72.60,47.58
10.11,6.38,47.28,92.85,78.01,1.80,23.80,11.69,4.70,50.19,89.26,33.26,14.69,82.88,92.20,82.66,2.99,54.70,16.52,17.11,33.46,10.67,5.58,34.86,97.95,75.15,22.52,1.64,1.71,43.40,29.56,68.52
89.56,96.62,42.21,9.92,41.42,50.75,57.15,82.04,68.74,97.97,48.64,31.89,36.75,71.16,10.84,38.39,24.88,19.90,5.74,32.83,53.89,50.69,99.90,24.73,67.24,79.27,64.28,64.89,13.60,51.75,82.60,99.53
89.98,84.55,31.86,76.25,47.53,97.37,22.06,57.56,88.73,64.51,5.91,72.45,29.09,5.93,75.35,32.52,76.72,91.05,60.30,22.82,63.12,91.04,6.61,19.74,80.19,15.98,39.49,23.51,49.78,1.62,6.36,42.45
23.40,31.16,28.82,42.61,73.09,97.01,22.20,65.00,13.68,6.00,67.12,63.18,73.65,46.09,89.70,25.63,42.01,79.51,19.03,19.97,97.33,31.57,31.77,63.18,1.21,55.35,45.18,50.17,19.01,44.17,66.74,87.70
77.00,31.02,38.33,11.06,60.21,34.68,97.50,9.20,62.23,33.70,8.95,43.65,67.51,6.13,22.12,26.48,38.73,98.69,73.97,79.93,72.69,96.00,29.27,66.71,39.18,23.91,2.38,63.00,29.19,24.63,4.58,35.39
68.42,74.95,34.74,82.64,20.07,13.27,35.31,96.94,73.64,72.27,43.41,38.86,89.26,97.64,18.21,52.07,37.62,64.07,71.15,96.01,96.87,47.85,18.58,10.06,31.75,25.01,88.14,61.90,51.58,16.55,13.68,31.01
35.22,3.03,20.62,21.13,33.57,99.99,51.07,19.91,43.92,91.05,96.60,20.43,59.38,4.05,50.04,4.53,9.30,51.67,5.97,0.95,64.86,97.54,34.17,88.91,13.30,72.48,89.83,66.65,23.46,48.21,76.18,8.30
64.39,73.19,95.78,55.29,88.49,19.47,83.28,79.44,3.52,85.13,59.62,24.40,44.90,78.55,33.66,35.96,51.34,49.30,35.88,47.66,36.06,1.87,17.24,80.30,7.82,57.71,93.16,30.99,78.05,11.98,78.37,21.79
17.26,71.80,61.86,37.02,41.41,57.50,56.69,40.03,80.08,33.36,78.16,12.28,94.21,88.73,26.34,32.59,22.38,22.26,76.61,94.28,29.86,46.76,50.30,89.87,8.36,85.95,69.93,61.80,13.44,74.54,28.48,98.64
33.92,86.54,25.69,90.07,79.91,78.80,31.20,90.59,47.18,98.73,77.50,7.10,7.15,31.36,55.08,20.51,88.68,72.61,40.17,68.72,55.91,70.32,50.18,28.12,94.68,93.18,79.76,15.29,84.64,71.19,38.37,36.54
