45.31,72.02,11.65,66.44,56.50,55.36,73.45,61.12,48.96,62.82,48.56,2.63,75.34,10.48,28.30,22.93,95.07,18.47,39.53,7.71,53.41,19.59,85.97,29.66,70.55,48.53,17.15,3.19,23.83,97.58,42.18,94.48
8.57,8.95,94.55,50.04,87.44,61.07,48.03,57.94,61.36,37.69,78.02,8.31,96.10,27.23,34.94,26.12,61.30,49.09,39.24,66.62,36.39,78.94,11.26,98.21,10.74,93.51,90.37,22.12,15.47,13.79,53.90,92.04
88.11,46.40,91.98,45.11,95.31,89.37,13.57,38.04,40.81,3.32,71.69,51.56,81.45,23.67,73.37,82.45,41.13,55.11,91.71,34.21,67.91,12.93,54.95,89.08,1.19,41.48,52.43,89.93,1.08,80.97,71.16,32.46
84.75,81.93,1.76,21.51,10.11,72.91,39.51,65.44,55.16,62.52,32.42,71.35,22.64,56.87,70.47,51.45,83.28,96.29,42.10,59.67,56.14,94.40,8.03,40.21,78.36,90.30,74.80,49.10,29.65,35.69,96.96,95.53
30.52,83.99,32.17,51.32,53.69,59.68,82.63,39.31,22.29,12.05,36.73,67.16,46.44,95.65,81.82,11.42,33.19,96.55,48.85,55.92,7.72,59.16,74.92,69.88,44.44,63.18,86.28,54.42,24.18,92.40,64.03,23.12
98.39,85.21,98.26,27.43,79.47,77.92,28.96,23.55,64.97,54.69,9.48,97.75,95.85,14.39,34.58,97.30,9.00,56.31,12.32,82.57,60.04,87.77,31.02,30.88,95.74,26.03,7.12,92.03,76.36,61.37,86.61,83.04
64.72,81.58,21.49,29.29,54.51,8.57,52.50,91.25,57.86,48.01,77.61,82.15,45.16,57.66,94.01,58.76,45.64,36.97,1.55,94.23,52.40,87.58,28.19,53.04,55.22,91.32,53.90,78.06,4.09,18.44,12.77,32.64
29.34,80.98,97.21,48.23,38.32,54.71,54.04,88.75,30.34,27.99,7.08,33.36,90.77,41.49,95.40,56.56,39.72,0.03,54.85,25.71,34.37,33.77,69.21,37.77,84.54,13.53,59.23,69.19,15.05,88.36,52.48,37.17
44.84,77.78,77.70,34.77,10.91,38.40,77.90,86.35,82.25,88.45,2.96,30.66,91.10,35.72,96.89,11.41,9.98,48.04,65.71,1.26,66.04,39.84,70.63,63.35,77.26,85.53,64.30,9.46,59.73,73.28,7.15,34.33
78.01,38.61,94.89,90.75,88.20,40.59,16.68,93.99,37.95,71.29,25.68,82.94,5.51,59.95,91.62,56.49,85.55,63.24,30.26,55.14,38.25,44.36,2.72,81.42,85.78,93.81,35.31,41.81,58.18,30.69,89.63,20.34
71.60,91.96,73.28,48.80,82.54,75.02,84.07,60.97,49.44,42.56,72.61,59.52,35.80,38.70,70.45,93.97,2.37,6.42,9.07,11.64,62.60,75.58,71.58,10.33,93.06,73.48,7.18,46.54,49.65,56.05,33.59,23.13
17.19,67.11,32.46,79.44,90.90,45.17,68.27,48.38,76.67,73.67,95.69,67.65,49.27,46.41,70.72,59.04,34.22,34.22,45.51,56.62,0.12,82.41,11.08,85.19,79.90,53.66,14.41,28.75,40.81,89.42,55.22,33.40
37.78,53.08,9.62,57.81,52.20,69.23,97.43,90.55,15.24,43.76,28.65,48.68,94.82,21.74,8.28,45.27,13.93,67.56,88.11,2.68,91.28,34.21,3.80,87.75,69.35,55.02,2.31,51.55,75.51,84.82,86.41,31.04
79.53,81.23,68.93,61.52,69.36,38.81,33.03,60.12,4.69,24.34,68.65,71.45,98.06,20.02,82.32,53.52,68.06,28.56,83.69,20.83,65.92,59.05,36.21,16.64,42.58,99.31,97.70,12.93,22.46,30.79,8.40,30.81
64.50,37.41,47.88,48.13,57.27,52.05,81.34,98.67,7.57,14.66,8.66,10.23,11.89,45.14,66.13,42.37,31.95,56.82,14.97,66.40,0.17,93.07,41.80,3.06,17.97,15.07,18.38,57.25,63.15,32.87,91.15,18.12
15.71,87.46,71.21,54.36,72.40,38.34,8.74,25.22,16.95,51.83,84.00,63.51,33.61,36.56,12.79,79.11,27.37,65.09,83.53,89.69,33.35,76.52,43.62,38.58,82.76,78.25,15.01,22.55,9.22,24.98,97.34,74.35
60.22,79.47,0.60,1.22,47.78,39.67,68.34,0.01,20.22,57.38,23.56,7.41,28.76,89.19,18.96,68.61,18.02,10.14,59.72,14.60,35.66,52.13,3.96,44.43,76.21,85.04,68.81,28.31,94.48,70.68,13.62,15.35
63.91,34.01,99.10,5.35,0.44,29.53,56.35,37.81,23.22,35.37,94.10,92.81,4.82,22.57,82.58,18.49,65.57,99.73,4.55,51.03,76.60,5.18,77.00,51.40,76.34,96.27,38.65,32.64,27.37,99.67,85.32,20.64
4.94,34.71,87.44,4.97,78.87,43.10,91.37,55.00,89.37,47.77,9.42,59.10,64.13,85.48,4.20,96.02,31.62,68.78,87.94,24.21,11.22,1.48,0.76,63.72,89.29,8.88,78.70,77.15,64.54,26.75,78.09,9.28
34.43,1.81,9.17,20.04,3.85,92.18,5.53,12.22,1.27,30.62,87.51,77.45,9.09,2.69,23.30,16.55,64.24,8.49,57.07,37.56,7.91,23.78,45.40,87.48,58.70,9.68,97.54,8.12,62.87,12.86,65.34,9.48
47.83,7.76,39.95,35.68,76.80,78.24,15.54,74.19,51.78,4.30,69.95,68.50,27.69,38.67,33.92,30.77,58.44,45.42,28.68,90.20,9.71,19.83,89.82,23.64,3.37,41.34,75.85,67.71,39.96,80.08,1.15,58.94
42.00,91.12,89.66,45.90,8.49,85.30,71.53,81.17,92.51,88.15,44.56,30.97,26.84,82.88,9.24,8.79,69.75,55.71,15.27,67.68,68.82,13.54,58.03,98.35,29.38,61.37,69.38,62.79,86.33,82.49,48.53,25.18
9.05,65.64,82.22,2.03,64.36,63.73,61.90,48.33,50.73,13.00,18.07,96.56,9.11,96.07,71.76,43.55,54.09,66.23,66.69,3.38,75.95,9.00,38.06,28.98,95.70,5.72,15.79,72.89,47.63,35.60,25.16,31.01
55.63,99.49,8.11,0.88,96.14,48.48,56.90,18.11,20.25,82.22,67.94,14.33,16.69,3.87,72.00,66.70,71.62,37.44,24.18,67.34,14.91,99.47,24.88,37.45,77.23,89.50,16.11,11.91,64.49,9.30,61.50,22.86
