76.98,59.98,73.19,37.08,9.04,46.16,91.08,32.99,6.87,32.32,38.99,24.50,77.85,10.28,66.17,70.22,50.06,90.90,83.29,26.31,93.48,21.27,78.77,16.70,30.71,29.90,48.53,61.74,34.54,66.79,96.19,44.84
66.63,15.23,88.87,41.08,24.20,6.85,64.82,67.52,62.71,99.14,98.59,8.47,46.26,90.94,56.42,78.19,98.63,75.76,67.03,41.45,9.54,63.37,10.01,11.81,17.44,95.93,47.99,59.32,83.94,37.13,78.57,19.71
54.80,63.76,51.17,81.04,66.88,30.88,40.84,9.32,29.01,47.39,17.18,5.76,75.35,83.03,21.64,49.23,98.61,25.91,95.28,1.28,18.61,75.24,40.05,34.45,81.28,17.53,7.86,19.71,42.52,36.27,60.92,83.30
26.45,4.46,85.85,46.03,16.56,86.98,47.30,56.47,96.48,19.22,64.93,90.18,14.49,38.02,49.56,57.48,46.19,34.22,9.52,74.67,11.73,12.27,0.55,60.29,30.35,4.49,21.71,9.20,50.36,86.03,74.16,24.81
44.38,10.29,47.02,37.22,79.38,79.89,29.15,49.77,27.17,48.75,97.87,34.13,46.71,57.68,12.17,71.48,86.33,31.03,55.30,79.79,52.07,23.33,66.03,26.64,51.83,11.34,36.50,72.65,66.70,25.82,67.78,98.55
3.11,61.66,1.43,9.25,66.67,10.36,60.30,61.35,29.67,19.72,49.03,36.97,67.55,58.68,73.74,16.15,38.06,54.11,50.29,70.26,91.75,83.62,67.43,32.07,72.94,50.94,42.71,48.76,22.10,31.52,58.50,79.72
54.67,10.40,33.50,68.10,53.38,60.44,67.87,32.43,11.21,53.98,34.82,73.75,20.11,90.55,29.56,86.86,99.26,34.30,74.67,92.66,63.71,59.98,78.25,87.15,86.39,36.02,65.22,34.84,94.81,15.60,8.95,8.91
37.76,27.59,48.40,5.23,20.07,15.84,38.92,82.39,8.68,13.87,64.74,95.12,63.01,42.79,79.18,79.93,22.65,88.47,20.73,10.83,34.40,58.75,59.02,28.46,30.32,82.22,59.52,16.51,68.66,88.63,48.14,42.17
55.42,70.28,75.01,17.81,21.25,98.17,48.78,47.22,68.38,80.70,9.69,82.49,29.27,65.15,24.42,96.72,28.09,13.59,26.10,29.83,51.02,8.68,97.91,57.31,46.16,48.43,56.19,16.25,56.21,16.92,72.66,12.22
3.67,72.82,87.40,61.38,16.91,27.48,37.60,21.80,35.58,31.74,95.17,12.10,87.69,86.73,10.93,45.45,7.28,25.12,62.31,64.63,72.15,6.91,29.08,12.71,89.66,24.79,70.61,64.10,41.13,51.75,82.26,83.21
7.01,30.65,58.54,0.95,66.52,43.33,18.91,86.77,65.94,79.67,79.32,69.65,93.62,93.79,53.65,71.51,74.91,50.15,72.20,96.13,55.51,11.59,80.22,23.74,81.80,58.55,68.40,83.25,60.40,20.55,90.21,15.13
31.72,67.55,92.59,59.57,53.21,13.13,97.69,91.56,23.61,83.02,44.12,33.68,55.21,69.13,62.45,82.83,36.55,89.62,71.13,58.89,12.27,37.74,1.81,44.37,13.91,17.01,62.52,69.61,13.74,5.88,94.33,55.22
12.02,12.05,27.93,37.25,45.39,77.81,80.49,40.11,79.05,51.33,2.77,31.64,34.11,83.94,70.17,34.23,41.33,57.51,60.88,83.79,60.28,65.92,14.94,9.35,89.36,34.83,34.58,52.68,85.88,16.60,74.50,68.54
16.61,63.11,60.63,90.10,62.00,94.27,93.94,55.23,73.86,22.56,31.92,31.94,84.99,78.94,35.56,23.32,19.36,61.10,58.97,13.56,80.50,80.76,66.43,88.05,10.32,70.01,75.15,23.53,52.36,86.56,99.82,95.19
35.80,3.03,55.37,14.29,31.61,47.78,80.98,72.23,79.20,72.10,18.06,80.65,26.58,41.48,17.58,89.09,20.10,35.57,64.76,96.78,97.67,70.92,3.71,16.47,50.94,46.06,42.70,73.55,25.51,95.24,83.28,67.44
79.35,68.18,14.41,23.87,69.23,88.86,1.36,87.43,19.66,9.01,78.45,61.55,59.35,50.17,58.06,36.50,10.15,68.14,79.07,85.63,26.14,50.49,90.59,91.53,80.34,3.76,87.30,4.02,83.53,50.52,44.36,74.48
68.10,59.35,45.72,85.12,65.76,93.57,91.51,48.46,89.72,50.83,2.01,2.72,94.16,4.61,72.64,47.02,8.89,4.69,70.29,83.62,60.55,3.57,86.47,89.43,17.98,42.77,22.31,11.84,66.98,85.23,21.50,4.70
39.78,64.73,93.78,38.91,35.73,9.69,82.06,41.33,39.30,41.08,55.08,25.54,14.59,44.50,50.11,95.19,34.06,34.96,33.25,19.72,74.07,53.42,31.23,63.32,56.91,8.33,27.25,7.90,91.59,63.90,98.59,66.02
10.78,67.69,72.42,9.61,59.48,83.09,30.21,39.50,33.70,93.31,99.47,7.16,62.41,39.75,2.52,10.67,37.24,82.36,32.64,3.98,35.19,70.50,65.61,11.51,59.21,51.71,63.68,1.40,91.12,8.44,5.79,22.55
10.69,72.72,10.80,28.04,58.87,29.51,70.42,25.56,40.38,96.58,33.48,43.92,91.02,68.04,29.97,67.98,4.86,61.38,70.41,79.94,50.98,91.71,26.23,98.06,60.13,17.72,46.07,42.91,96.33,33.71,4.23,5.99
36.28,63.98,90.75,66.44,30.74,32.28,32.13,72.29,92.94,17.80,71.14,26.83,63.28,79.25,66.22,17.46,46.67,45.27,44.76,53.80,0.67,17.95,11.95,31.17,93.47,72.53,85.30,95.24,26.00,78.41,44.63,71.18
85.34,79.33,59.09,27.57,8.00,90.80,56.43,10.21,69.75,13.32,9.88,49.56,43.10,31.76,14.99,49.50,10.51,90.85,6.68,52.15,19.51,77.54,35.59,64.00,31.29,46.26,11.04,37.95,28.95,78.48,54.87,39.50
60.93,6.79,36.10,61.18,84.58,91.75,1.32,9.68,69.87,47.37,35.89,98.48,47.96,51.81,90.93,22.48,38.93,89.47,20.39,26.81,34.30,15.34,79.62,29.76,31.06,26.01,65.41,57.05,41.06,94.52,15.89,89.90
81.63,40.71,99.70,7.73,55.46,31.40,25.72,22.58,34.58,70.12,51.61,31.03,61.27,69.43,66.79,35.47,4.90,44.13,40.30,86.65,49.75,16.07,17.69,70.10,68.20,78.96,11.25,11.16,30.71,57.52,68.86,92.72
34.53,60.88,24.67,39.53,33.06,17.14,57.50,93.55,92.26,59.93,30.53,0.65,67.74,78.45,99.68,10.75,58.12,62.51,58.98,76.34,74.78,43.93,21.22,43.34,21.97,72.37,35.37,12.78,80.05,22.86,45.04,92.79
72.80,47.13,17.33,8.52,13.56,26.61,83.27,71.58,5.08,16.52,38.46,35.46,20.19,37.21,55.58,8.72,60.91,4.26,68.07,0.65,7.76,17.17,58.14,33.02,87.64,30.05,28.91,66.98,8.58,42.67,79.45,65.97
58.08,73.24,94.27,37.26,31.39,36.09,22.66,17.25,50.38,28.01,21.78,29.17,57.24,64.45,36.27,22.78,96.85,19.53,55.88,95.17,66.19,77.89,77.92,95.71,65.14,28.10,69.31,9.49,59.57,77.35,75.55,70.92
91.53,74.08,85.63,62.53,37.04,30.25,80.07,19.36,88.88,62.03,61.15,90.81,87.64,54.39,4.59,14.15,41.99,20.93,5.30,39.46,45.30,82.40,27.49,52.93,42.03,25.78,20.65,61.25,51.78,25.91,81.06,25.89
34.26,2.06,30.92,32.78,64.42,64.20,17.19,61.12,69.08,41.36,98.38,22.77,80.85,50.35,34.61,45.48,23.02,2.68,94.24,85.33,38.73,42.04,83.54,15.08,30.96,35.70,88.81,32.92,16.55,6.34,28.87,0.75
69.60,66.19,35.73,48.24,28.30,71.18,92.24,33.55,33.17,94.95,55.81,63.17,18.70,2.86,22.74,69.63,19.73,73.75,92.24,46.37,31.42,27.31,22.92,8.73,50.35,36.56,87.95,95.22,1.78,9.06,11.10,42.21
17.10,40.85,78.38,76.64,90.71,46.26,86.43,80.20,77.85,88.09,36.90,16.23,80.43,20.53,98.55,85.04,41.43,73.36,65.78,31.21,92.57,1.93,72.27,11.44,86.73,8.13,5.39,59.95,56.57,56.02,78.50,36.51
21.93,95.35,50.02,14.44,96.13,79.02,40.30,2.42,43.89,81.04,74.24,95.04,15.87,52.17,72.95,12.53,62.75,32.18,51.21,22.46,94.68,84.52,41.63,98.39,61.10,60.76,95.43,83.95,35.86,83.12,4.31,47.78
