38.40,19.44,91.64,24.21,88.32,26.65,32.90,14.21,34.04,99.37,90.58,43.41,23.26,2.25,92.19,34.08
51.25,54.63,47.71,99.32,33.56,42.47,22.54,42.02,76.85,77.00,33.22,14.71,63.41,79.28,59.90,80.90
34.39,48.29,6.86,78.88,95.41,1.06,85.53,90.49,44.27,1.92,0.20,96.67,89.30,97.43,85.07,34.07
57.54,42.71,47.37,70.36,93.22,99.85,82.38,7.03,16.35,65.67,97.90,91.35,29.33,54.10,84.28,35.69
16.60,65.01,39.82,98.37,34.27,20.86,71.07,22.68,73.10,16.75,30.98,10.34,79.40,65.02,62.04,23.13
86.47,51.76,72.23,56.62,60.52,66.90,93.04,85.59,99.37,14.02,26.73,25.11,77.74,14.68,82.78,13.95
76.47,86.55,20.71,67.62,41.65,13.50,79.52,86.38,30.56,3.47,95.57,76.22,69.76,76.84,0.42,98.39
91.98,10.43,24.58,56.04,87.16,20.65,49.99,90.34,11.25,90.74,83.74,80.46,82.17,35.65,92.09,41.64
11.89,67.22,17.07,0.35,13.78,27.84,12.93,14.65,92.86,74.52,92.81,17.37,52.79,77.52,46.85,41.91
69.59,71.55,10.42,77.42,8.36,60.80,9.93,28.36,59.45,73.40,50.28,79.41,46.74,70.78,12.44,8.19
25.73,65.53,66.36,15.91,33.09,47.17,2.69,72.87,97.30,96.24,58.81,88.90,92.50,3.95,10.43,47.28
25.41,67.55,51.27,12.19,90.71,46.27,11.63,45.85,30.95,19.84,12.47,68.25,93.42,31.16,16.35,75.66
52.29,2.41,17.96,34.14,84.07,88.66,27.60,99.83,34.03,2.33,1.87,16.41,74.34,33.81,5.98,76.28
55.50,47.46,25.14,25.29,67.65,21.00,65.45,75.21,45.08,62.39,25.62,0.30,10.16,58.78,64.47,14.83
56.14,61.13,82.95,31.99,99.92,39.61,7.46,90.83,45.85,1.41,80.17,90.00,84.94,43.21,92.40,95.81
92.67,1.77,74.13,53.60,60.61,4.16,27.32,22.02,64.68,86.42,56.49,99.01,11.88,35.78,22.26,6.42
42.84,7.65,10.28,90.31,25.09,68.24,17.56,91.24,91.55,58.18,44.33,83.92,41.33,11.78,71.09,92.94
3.21,3.07,0.33,49.17,94.54,1.17,31.83,74.67,6.36,52.57,0.26,11.81,13.29,5.26,51.29,92.97
82.91,92.04,0.51,22.58,50.43,10.56,43.06,0.53,43.34,49.01,20.50,38.20,56.62,97.38,9.67,94.50
50.26,83.68,82.62,6.73,47.24,4.05,54.79,12.53,40.47,26.15,44.98,97.15,62.76,61.33,22.08,89.43
66.46,34.67,61.22,66.33,56.68,91.29,64.34,3.60,26.17,29.79,1.96,78.75,57.21,96.88,45.82,29.20
50.32,60.58,80.25,52.66,44.16,5.70,50.79,83.40,18.58,37.99,12.22,89.26,74.47,32.57,53.03,83.88
16.04,59.37,10.29,2.29,74.78,18.32,29.54,81.74,51.84,71.69,84.63,67.85,75.38,91.82,42.56,12.40
35.78,96.46,31.65,7.99,58.51,1.23,8.00,24.86,66.38,89.41,45.41,28.38,15.27,3.52,68.75,53.33
