0.15,0.84,0.72,0.91,0.73,0.73,0.81,0.67,0.16,0.13,0.80,0.41,0.39,0.95,0.18,0.58,0.94,0.74,0.06,0.20,0.38,0.42,0.45,0.67,0.74,0.69,0.43,0.59,0.70,0.53,0.78,0.27,0.74,0.96,0.54,0.13,0.52,0.85,0.58,0.09,0.08,0.53,0.19,0.80,0.01,0.98,0.86,0.34,0.93,0.61,0.09,0.03,0.50,0.20,0.97,0.27,0.72,0.56,0.24,0.24,0.21,0.03,0.07,0.18
0.77,0.32,0.51,0.37,0.37,0.72,0.79,0.84,0.15,0.60,0.62,0.29,0.63,0.72,0.84,0.17,0.26,0.47,0.55,0.31,0.61,0.57,0.19,0.58,0.27,0.20,0.10,0.59,0.42,0.55,0.87,0.08,0.43,0.49,0.76,0.52,0.51,0.17,0.74,0.28,0.71,0.07,0.23,0.09,0.43,0.80,0.82,0.95,0.37,0.62,0.03,0.82,0.16,0.73,0.31,0.07,0.97,0.01,0.02,0.51,0.85,0.87,0.85,0.94
0.06,0.66,0.41,0.23,0.82,0.33,0.02,0.32,0.53,0.17,0.78,0.54,0.48,0.00,0.83,0.05,0.72,0.87,0.07,0.38,0.68,0.61,0.70,0.45,0.05,0.33,0.66,0.69,0.63,0.58,0.17,0.57,0.73,0.37,0.09,0.74,0.23,0.91,0.99,0.65,0.48,0.70,0.06,0.95,0.38,0.26,0.45,0.53,0.53,0.61,0.95,0.29,0.51,0.03,0.15,0.13,0.62,0.89,0.85,0.73,0.73,0.78,0.60,0.82
0.41,0.42,0.19,0.95,0.61,0.26,0.92,0.65,0.71,0.45,0.24,0.80,0.97,0.68,0.36,0.98,0.48,0.48,0.06,0.93,0.33,0.80,0.25,0.30,0.28,0.04,0.92,0.85,0.94,0.53,0.27,0.62,0.26,0.04,0.15,0.46,0.20,0.96,0.35,0.55,0.92,0.82,0.43,0.23,0.11,0.70,0.43,0.39,0.28,0.07,0.62,0.09,0.99,0.92,0.80,0.80,0.34,0.42,0.58,0.18,0.16,0.52,0.35,0.18
0.98,0.78,0.17,0.41,0.85,0.34,0.51,0.43,0.08,0.95,0.71,0.95,0.30,0.01,0.91,0.85,0.49,0.61,0.05,0.05,0.76,0.91,0.70,0.45,0.53,0.09,0.33,0.83,0.86,0.71,0.96,0.01,0.77,0.06,0.65,0.52,0.15,0.68,0.46,0.22,0.83,0.47,0.97,0.67,0.14,0.44,0.19,0.36,0.16,0.14,0.86,0.05,0.17,0.66,0.20,0.24,0.04,0.82,0.22,0.40,0.21,0.13,0.59,0.56
0.83,0.19,0.59,0.96,0.76,0.90,0.91,0.56,0.11,0.09,0.67,0.66,0.21,0.36,0.36,0.07,0.28,0.68,0.87,0.28,0.40,0.58,1.00,0.90,0.52,0.99,0.62,0.22,0.38,0.06,0.29,0.67,0.72,0.79,0.79,0.40,0.25,0.71,0.70,0.30,0.51,0.78,0.44,0.29,0.93,0.89,0.09,0.17,0.41,0.40,0.06,0.20,0.11,0.14,0.54,0.90,0.31,0.17,0.93,0.84,0.12,0.25,0.58,0.97
0.77,0.83,0.42,0.10,0.69,0.10,0.09,0.84,0.68,0.82,0.58,0.30,0.42,0.24,0.06,0.99,0.60,1.00,0.87,0.78,0.04,0.76,0.35,0.10,0.32,0.95,0.53,0.60,0.58,0.38,0.73,0.26,0.36,0.06,0.11,0.16,0.46,0.34,0.54,0.49,0.34,0.63,0.56,0.25,0.96,0.18,0.92,0.64,0.92,0.70,0.53,0.25,0.95,0.23,0.19,0.61,0.88,0.87,0.26,0.55,0.25,0.41,0.92,0.14
0.36,0.08,0.25,0.60,0.83,0.82,0.65,0.07,0.37,0.10,0.86,0.78,0.48,0.18,0.54,0.79,0.87,0.39,0.13,0.54,0.28,0.74,0.28,0.15,0.51,0.08,0.59,0.05,0.06,0.71,0.16,0.44,0.07,0.34,0.32,0.66,0.81,0.31,0.74,0.75,0.88,0.30,0.92,0.85,0.86,0.49,0.59,0.94,0.00,0.41,0.23,0.21,0.71,0.14,0.74,0.18,0.54,0.19,0.97,0.45,0.08,0.03,0.75,0.79
0.89,0.19,0.82,0.41,0.22,0.58,0.25,0.74,0.93,0.96,0.65,0.27,0.75,0.51,0.80,0.99,0.99,0.50,0.60,0.44,0.10,0.06,0.37,0.16,0.05,0.90,0.23,0.29,0.77,0.36,0.84,0.46,0.53,0.53,0.80,0.79,0.48,0.28,0.15,0.85,0.46,0.26,0.52,0.90,0.30,0.81,0.84,0.94,0.15,0.52,0.36,0.86,0.05,0.53,0.20,0.47,0.77,0.50,0.39,0.83,0.63,0.09,0.37,0.06
0.86,0.96,0.40,0.57,0.11,0.85,0.78,0.92,0.45,0.91,0.73,0.29,0.97,0.37,0.39,0.06,0.18,0.32,0.29,0.70,0.17,0.29,0.84,0.53,0.37,0.70,0.29,0.59,0.16,0.33,0.86,0.90,0.03,0.60,0.34,0.78,0.56,0.49,0.74,0.26,0.95,0.71,0.03,0.60,0.24,0.64,0.27,0.67,0.84,0.96,0.80,0.17,0.17,0.56,0.96,0.08,0.71,0.93,0.75,0.69,0.69,0.68,0.36,0.83
0.09,0.73,0.93,0.95,0.54,0.99,0.11,0.40,0.75,0.75,0.17,0.45,0.18,0.73,0.60,0.48,0.94,0.65,0.89,0.60,0.32,0.29,0.78,0.64,0.91,0.71,0.01,0.61,0.80,0.12,0.06,0.30,0.95,0.38,0.61,0.52,0.23,0.58,0.64,0.22,0.20,0.82,0.52,0.51,0.70,0.97,0.03,0.75,0.14,0.33,0.92,0.86,0.56,0.12,0.75,0.74,0.68,0.34,0.09,0.15,0.99,0.39,0.71,0.09
0.25,0.32,0.54,0.15,0.87,0.73,0.07,0.84,0.14,0.98,0.39,0.95,0.42,0.91,0.21,0.05,0.56,0.10,0.52,0.91,0.04,0.43,0.25,0.95,0.59,0.21,0.59,0.77,0.47,0.41,0.71,0.40,0.51,0.32,0.65,0.61,0.11,0.71,0.46,0.04,0.67,0.99,0.68,0.06,0.75,0.96,0.11,0.83,0.55,0.95,0.69,0.21,0.12,0.08,0.72,0.23,0.85,0.62,0.29,0.90,0.69,0.03,0.98,0.27
0.53,0.28,0.67,0.11,0.56,0.13,0.55,0.57,0.41,0.92,0.41,0.85,0.70,0.23,0.17,0.20,0.52,0.93,0.92,0.27,0.30,0.90,0.94,0.21,0.58,0.72,0.38,0.05,0.60,0.87,0.66,0.10,0.08,0.30,0.90,0.37,0.25,0.03,0.23,0.85,0.55,0.45,0.58,0.64,0.97,0.44,0.02,0.09,0.57,0.45,0.99,0.44,0.78,0.26,0.51,1.00,0.52,0.01,0.68,0.77,0.64,0.22,0.63,0.91
0.36,0.04,0.75,0.06,0.47,0.25,0.08,0.60,0.59,0.31,0.28,0.23,0.74,0.96,0.50,0.67,0.67,0.96,1.00,0.45,0.18,0.60,0.55,0.37,0.34,0.07,0.65,0.51,0.20,0.23,0.95,0.28,0.62,0.99,0.52,0.13,0.36,0.13,0.01,0.66,0.95,0.05,0.35,0.66,0.20,0.74,0.35,0.84,0.20,0.21,0.15,0.16,0.48,0.08,0.69,0.51,0.08,0.38,0.23,0.20,0.97,0.29,0.44,0.01
0.21,0.30,0.59,0.61,0.90,0.72,0.58,0.54,0.32,0.17,0.44,0.13,0.30,0.58,0.87,0.59,0.94,0.96,0.71,0.27,0.63,0.12,0.21,0.62,0.98,0.13,0.39,0.48,0.96,0.79,0.12,0.66,0.83,0.26,0.24,0.14,0.68,0.25,0.24,0.18,0.39,0.60,0.94,0.29,0.01,0.44,0.10,0.97,0.62,0.16,0.28,0.60,0.51,0.80,0.76,0.25,0.88,0.48,0.29,0.31,0.53,0.17,0.36,0.52
0.09,0.88,0.12,0.04,0.60,0.36,0.20,0.39,0.75,0.14,0.26,0.91,0.07,0.62,0.86,0.10,0.82,0.92,0.28,0.71,0.25,0.20,0.79,0.18,0.98,0.55,0.04,0.48,0.97,0.95,0.68,0.84,0.88,0.48,0.89,0.44,0.43,0.32,0.98,0.19,0.09,0.47,0.79,0.45,0.85,0.83,0.36,0.40,0.02,0.96,0.04,0.14,0.84,0.04,0.60,0.39,0.65,0.34,0.53,0.95,0.32,1.00,0.35,0.72
0.25,0.64,0.30,0.09,0.46,0.87,0.54,0.75,0.46,0.33,0.68,0.75,0.61,0.84,0.07,0.86,0.33,0.85,0.90,0.46,0.36,0.50,0.05,0.10,0.07,0.19,0.14,0.39,0.85,0.08,0.50,0.74,0.82,0.32,0.21,0.97,0.57,0.15,0.69,0.46,0.29,0.54,0.10,0.04,0.34,0.56,0.24,0.91,0.96,0.34,0.52,0.47,0.63,0.43,0.84,0.60,0.33,0.57,0.75,0.40,0.24,0.31,0.69,0.43
