0.73,0.07,0.11,0.31,0.13,0.70,0.46,0.54,0.27,0.11,0.94,0.69,0.21,0.43,0.98,0.13,0.17,0.47,0.98,0.19,0.75,0.52,0.14,0.37,0.12,0.52,0.94,0.44,0.86,0.22,0.00,0.79,0.21,0.02,0.79,0.58,0.13,0.39,0.29,0.02,0.61,0.42,0.63,0.60,0.17,0.98,0.72,0.44,0.57,0.09,0.68,0.68,0.50,0.50,0.12,0.27,0.05,0.77,0.22,0.80,1.00,0.69,0.48,0.05
0.07,0.49,0.47,0.60,0.69,0.37,0.22,0.04,0.07,0.17,0.42,0.01,0.90,0.35,0.56,0.16,0.73,0.06,0.37,0.18,0.21,0.14,0.78,0.83,0.79,0.58,0.01,0.24,0.35,0.37,0.50,0.80,0.64,0.22,0.40,0.50,0.87,0.96,0.65,0.74,0.51,0.82,0.38,0.98,0.42,0.48,0.99,0.33,0.18,0.09,0.46,0.80,0.88,0.29,0.10,0.44,0.58,0.11,0.25,0.17,0.02,0.97,0.22,0.77
0.27,0.43,0.84,0.12,0.49,0.19,0.60,0.63,0.14,0.51,0.98,0.61,0.16,0.74,0.01,0.13,0.19,0.44,0.99,0.08,0.50,0.41,0.99,0.65,0.64,0.80,0.77,0.28,0.30,0.68,0.49,0.62,0.47,0.77,0.09,0.30,0.90,0.99,0.72,0.71,0.84,0.04,0.66,0.27,0.14,0.61,0.76,0.93,0.13,0.73,0.16,0.35,0.44,0.90,0.11,0.38,0.77,0.99,0.37,0.03,0.83,0.91,0.49,0.11
0.42,0.46,0.83,0.99,0.33,0.02,0.41,0.15,0.43,0.31,0.50,0.44,0.81,0.07,0.75,0.02,0.16,0.54,0.22,0.12,0.72,0.72,0.43,0.05,0.83,0.58,0.30,0.83,0.02,0.03,0.35,0.72,0.48,0.10,0.78,0.39,0.16,0.33,0.20,0.02,0.47,0.77,0.84,0.40,0.10,0.46,0.04,0.65,0.12,0.19,0.06,0.77,0.78,0.65,0.20,0.18,0.96,0.36,0.36,0.33,0.25,0.77,0.18,0.34
0.22,0.57,0.94,0.08,0.86,0.38,0.43,0.08,0.88,0.29,0.79,0.70,0.92,0.79,0.76,0.86,0.04,0.14,0.82,0.44,0.26,0.21,0.83,0.56,0.06,0.57,0.68,0.21,0.70,0.42,0.12,0.18,0.21,0.13,0.22,0.42,0.68,0.47,0.78,0.82,0.86,0.21,0.71,0.95,0.78,0.36,0.29,0.08,0.11,0.95,0.42,0.15,0.66,0.10,0.35,0.91,0.24,0.64,0.71,0.63,0.28,0.15,0.48,0.99
0.17,0.04,0.56,0.50,0.76,0.35,0.89,0.09,0.46,0.00,0.01,0.63,0.32,0.22,0.80,0.68,0.84,0.27,0.62,0.76,0.66,0.96,0.51,0.64,0.09,0.55,0.95,0.20,0.15,0.61,0.94,0.50,0.13,0.89,0.67,0.68,0.62,0.20,0.36,0.78,0.19,0.52,0.48,0.82,0.71,0.51,0.28,0.10,0.93,0.42,0.77,0.94,0.20,0.68,0.57,0.85,0.02,0.20,0.41,0.32,0.14,0.73,0.13,0.51
0.67,0.21,0.41,0.58,0.40,0.99,0.00,0.14,0.35,0.84,0.31,0.24,0.16,0.94,0.52,0.20,0.48,0.69,0.49,0.79,0.23,0.67,0.19,0.49,0.80,0.17,0.09,0.80,0.22,0.27,1.00,0.20,0.65,0.18,0.02,0.17,0.97,0.13,0.34,0.01,0.65,0.13,0.41,0.35,0.28,0.34,0.78,0.76,0.33,0.75,0.58,0.97,0.09,0.52,0.41,0.63,0.88,0.54,0.92,0.92,0.92,0.78,0.46,0.92
0.83,0.84,0.48,0.20,0.32,0.37,0.69,0.45,0.13,0.65,0.13,0.38,0.90,0.46,0.19,0.87,0.57,0.94,0.58,0.16,0.23,0.89,0.22,0.83,0.39,0.97,0.04,0.21,0.54,0.52,0.11,0.19,0.25,0.72,0.14,0.21,0.96,0.46,0.40,0.57,0.73,0.45,0.29,0.30,0.86,0.99,0.78,0.60,0.58,0.02,0.18,0.03,0.52,0.25,0.64,0.23,0.43,0.83,0.50,0.44,0.29,0.23,0.26,0.37
0.64,0.18,0.07,0.45,0.31,0.03,0.25,0.24,0.13,0.46,0.43,0.23,0.63,0.14,0.78,0.69,0.75,0.82,0.81,0.53,0.04,0.85,0.88,0.40,0.30,0.05,0.23,0.63,0.51,0.95,0.03,0.90,0.83,0.05,0.02,0.96,0.45,0.28,0.87,0.67,0.32,0.44,0.28,0.12,0.79,0.26,0.80,0.91,0.80,0.38,0.74,0.86,0.64,0.32,0.27,0.62,0.17,0.60,0.11,0.03,0.49,0.47,0.22,0.80
0.84,0.84,0.78,0.85,0.42,0.95,0.56,0.34,0.56,0.12,0.45,0.52,0.94,0.25,0.07,0.37,0.20,0.66,0.55,0.47,0.22,0.88,0.53,0.02,0.31,0.69,0.84,0.01,0.31,1.00,0.06,0.94,0.61,0.33,0.91,0.06,0.30,0.45,0.52,0.95,0.67,0.65,0.99,0.77,0.40,0.76,0.41,0.73,0.19,0.10,0.99,0.32,0.93,0.52,0.14,0.21,0.28,0.61,0.06,0.43,0.52,0.38,0.72,0.70
