51.83,25.82,87.47,97.52,54.78,91.90,71.48,91.77,82.39,31.96,93.14,12.07,15.63,56.24,46.92,85.26,74.44,47.55,39.36,20.46,54.65,81.98,54.34,41.70,6.64,90.75,76.02,29.99,17.28,83.28,55.86,53.49,10.70,41.90,66.57,60.39,6.70,56.98,88.54,9.02,23.09,28.86,49.89,56.45,58.64,97.85,21.62,94.23,71.00,6.65,68.09,89.56,97.13,41.13,45.90,86.83,39.89,13.80,76.15,62.64,31.87,63.39,97.40,50.57
96.50,69.16,44.41,50.35,95.62,49.43,3.96,9.79,17.60,56.59,76.00,23.50,93.64,58.38,83.89,12.73,25.85,11.51,78.47,15.66,32.25,73.17,67.44,41.13,67.51,59.98,19.78,41.95,24.14,14.73,77.35,25.04,5.22,75.96,22.50,48.01,42.15,59.40,30.78,88.21,26.57,48.07,13.88,41.57,37.93,51.32,10.17,57.65,8.24,55.75,70.82,7.21,74.11,98.94,11.93,24.37,40.22,10.39,2.81,75.38,49.75,75.32,66.31,12.54
42.90,40.02,57.74,2.57,58.30,0.43,79.33,39.88,9.82,1.67,25.20,96.29,10.56,79.58,96.90,97.41,65.08,33.79,53.41,80.83,91.56,74.08,97.18,69.74,47.27,79.38,3.70,19.58,21.58,51.08,93.02,73.25,66.66,51.43,59.79,89.70,37.17,79.65,51.84,48.94,78.04,83.42,15.81,73.38,73.73,97.87,31.81,89.65,66.66,50.46,48.96,99.22,74.81,48.09,35.97,68.82,67.48,82.61,21.10,85.74,76.16,89.98,71.77,41.13
14.19,24.24,98.06,44.28,1.74,20.60,3.42,96.74,86.50,18.41,46.94,0.80,35.32,6.18,73.59,82.09,5.66,98.29,21.56,17.36,0.78,68.34,30.14,81.08,78.59,63.14,71.47,28.17,29.60,5.33,0.78,3.74,76.78,84.94,1.44,2.51,70.93,52.11,69.24,50.06,19.31,77.81,55.05,68.94,87.70,32.10,3.17,46.23,96.47,86.10,34.08,59.60,13.59,3.39,11.12,96.10,87.43,98.04,96.21,41.69,48.31,85.47,14.99,7.33
20.16,51.71,41.14,34.82,96.62,14.19,58.67,16.93,64.46,40.81,24.07,91.51,5.24,86.83,38.89,48.63,57.12,62.87,92.55,57.81,13.93,34.20,78.40,76.21,20.69,43.79,31.28,12.07,15.52,6.75,12.44,98.17,96.44,70.71,77.66,25.85,55.48,49.70,19.19,16.15,13.64,92.66,41.37,32.17,82.46,86.87,98.35,44.21,75.17,22.88,65.60,56.19,20.59,97.04,90.41,91.13,79.46,52.61,60.82,1.77,89.72,89.36,77.84,9.55
18.07,73.26,47.14,5.65,95.37,1.97,11.49,13.88,73.47,57.36,43.14,74.13,79.63,4.15,43.20,46.51,62.93,3.17,5.29,68.99,71.96,52.81,59.51,93.18,93.32,17.31,78.19,57.40,46.40,13.17,31.76,95.62,53.30,40.87,15.22,44.23,63.54,66.73,82.91,23.73,45.32,48.38,97.43,98.22,84.66,86.16,71.41,1.40,26.08,96.42,3.83,47.23,68.95,23.87,14.12,69.83,89.61,14.71,4.31,66.95,2.42,63.39,79.65,97.14
56.44,39.48,89.86,21.01,58.62,97.97,87.38,77.10,6.30,78.28,29.68,95.05,13.74,47.07,38.54,56.15,26.94,29.70,63.29,6.96,13.21,80.07,75.98,95.06,77.77,10.38,34.65,74.72,79.92,15.71,82.89,21.89,41.65,51.89,87.50,14.59,60.68,8.61,44.65,77.43,5.46,85.85,55.62,43.90,95.26,48.78,66.47,73.69,98.56,42.93,23.72,75.93,37.65,53.97,7.35,30.54,49.13,52.02,56.98,49.11,67.93,38.53,37.36,5.14
13.08,63.65,26.01,24.06,51.43,45.45,49.34,74.96,66.96,21.49,75.76,96.60,60.79,95.79,41.37,24.02,0.96,28.73,89.82,3.16,67.20,80.75,48.84,40.17,54.32,49.61,0.89,73.44,49.41,86.76,33.70,82.79,62.37,81.58,98.02,24.33,10.60,56.73,92.17,93.66,21.62,70.20,32.99,44.41,92.74,70.35,26.66,8.18,76.80,7.97,52.70,43.69,8.61,32.58,62.14,77.02,1.99,53.10,4.48,3.38,51.11,46.98,11.98,97.41
54.49,51.64,81.58,55.12,55.76,76.02,29.23,20.48,12.66,46.83,32.41,42.77,21.06,30.66,1.45,31.28,84.14,92.59,64.29,57.72,46.57,3.93,32.29,58.51,80.92,98.00,4.97,59.53,16.88,52.18,55.55,14.43,11.24,40.81,26.21,16.67,93.43,53.83,74.29,67.97,69.92,88.42,63.87,40.37,23.08,34.12,35.59,6.87,82.91,46.68,11.29,7.00,79.98,53.80,35.75,55.82,96.92,35.58,33.16,37.05,87.06,35.26,83.49,77.92
69.01,79.93,15.97,81.54,53.08,65.98,31.07,73.02,32.12,62.86,75.03,56.09,13.72,66.48,52.03,73.73,0.04,33.04,28.51,29.61,27.48,11.44,32.63,44.31,52.99,59.48,7.18,11.49,99.22,23.90,14.02,62.48,3.71,67.10,43.06,98.51,20.32,44.89,16.09,88.69,91.99,76.40,99.17,53.98,28.02,15.64,9.82,13.64,5.20,10.39,42.59,77.71,32.30,45.25,37.71,45.79,13.98,68.43,18.18,41.87,92.71,57.85,77.43,23.74
50.29,44.79,0.05,1.24,61.88,45.87,92.18,4.25,29.55,2.63,74.62,15.43,70.25,70.31,44.49,45.65,48.50,40.35,81.97,90.53,65.03,33.78,63.59,29.31,84.69,40.69,74.06,66.08,87.08,5.51,84.22,70.08,81.19,85.58,58.89,81.35,37.13,27.59,75.26,26.84,64.18,99.26,92.91,28.34,20.30,60.82,90.11,75.66,86.31,62.60,34.19,12.95,11.26,29.67,24.89,88.29,96.84,9.88,84.41,48.84,50.82,73.39,95.42,89.26
88.43,85.83,71.52,53.88,88.53,6.80,52.65,30.22,68.02,98.51,64.23,45.37,25.74,26.01,42.92,9.58,86.78,20.75,85.44,24.56,22.49,32.24,82.21,0.93,48.94,74.03,64.14,82.34,81.37,48.83,87.37,30.92,31.44,10.69,12.39,71.45,76.18,38.03,20.11,26.22,66.03,59.99,84.62,20.75,65.16,76.72,78.01,70.06,81.82,48.06,29.31,68.54,41.03,34.36,34.82,26.73,44.72,81.86,77.38,27.83,94.71,56.42,78.84,1.89
56.32,14.46,38.46,46.63,83.48,79.58,58.46,91.40,3.24,53.06,68.75,54.58,8.09,32.72,93.29,30.62,90.74,35.09,18.91,86.60,77.21,81.07,78.91,40.05,67.17,14.75,94.45,16.31,18.79,4.19,20.55,24.64,12.60,41.59,7.49,98.46,91.02,90.21,53.30,43.62,58.39,29.76,52.73,37.47,55.09,66.72,57.11,84.71,19.09,14.57,93.78,87.79,44.15,99.45,91.55,63.47,36.77,71.82,37.23,25.26,67.55,60.58,85.70,70.64
77.63,79.60,22.57,93.27,48.47,3.04,4.68,92.14,68.12,98.70,87.24,64.03,71.03,5.96,49.32,12.40,81.02,27.09,85.50,79.24,20.71,80.74,54.99,63.96,29.30,58.61,32.48,31.92,64.83,7.70,4.54,33.29,71.98,41.85,43.98,74.36,32.98,47.83,84.73,8.88,57.02,81.68,94.18,6.79,4.11,15.35,89.40,83.15,73.80,18.62,45.80,23.43,19.32,82.81,58.07,11.12,92.28,34.72,13.74,18.31,42.45,94.17,15.15,76.86
34.21,18.01,92.12,98.75,82.18,4.69,33.55,5.32,40.83,41.50,61.67,87.46,55.26,22.89,70.02,14.92,37.47,63.10,50.95,0.21,4.79,0.48,36.45,84.01,98.94,84.88,65.75,8.52,1.71,65.47,51.63,12.42,1.99,91.70,70.90,70.89,40.02,83.26,96.46,16.39,62.52,64.57,58.95,30.70,86.57,69.40,31.65,5.19,27.40,99.29,80.77,1.73,82.70,79.38,31.77,88.82,17.86,0.06,72.27,28.48,22.81,6.23,42.87,48.44
38.97,81.58,77.98,38.53,52.84,70.72,7.16,54.37,43.44,12.74,53.59,85.53,63.27,43.19,38.38,72.11,77.92,44.85,92.28,77.36,35.23,81.74,48.95,27.16,68.29,35.54,27.99,30.97,65.29,94.89,83.92,48.84,77.79,93.25,2.22,29.68,34.08,69.06,50.12,95.58,97.95,19.11,16.22,9.58,82.79,1.63,72.14,83.10,59.43,45.50,1.76,24.77,54.90,98.80,34.09,64.02,54.00,6.86,85.81,87.74,38.75,89.69,31.38,37.01
