0.60,0.94,0.72,0.07,0.38,0.85,0.79,0.70,0.66,0.22,0.12,0.20,0.61,0.07,0.04,0.18,0.26,0.37,0.02,0.05,0.08,0.43,0.32,0.17,0.61,0.71,0.12,0.26,0.45,0.92,0.49,0.59
0.94,0.49,0.48,0.64,0.06,0.48,0.19,0.93,0.95,0.96,0.78,0.95,0.91,0.58,1.00,0.77,0.06,0.77,0.38,0.33,0.45,0.54,0.37,0.01,0.45,0.80,0.20,0.04,0.07,0.65,0.62,0.79
0.14,0.35,0.32,0.03,0.37,0.17,0.89,0.43,0.74,0.17,0.60,0.04,0.65,0.54,0.53,0.58,0.56,0.55,0.11,0.50,0.94,0.75,0.14,0.13,0.02,0.20,0.93,0.73,0.54,0.30,0.81,0.11
0.77,0.63,0.91,0.98,0.63,0.96,0.47,0.43,0.81,0.85,0.12,0.02,0.55,0.37,0.12,0.78,0.15,0.01,0.36,0.20,0.00,0.11,0.30,0.79,0.98,0.64,0.50,0.90,0.70,0.35,0.35,0.28
0.83,0.24,0.17,0.78,0.63,0.87,0.66,0.00,0.03,0.52,0.80,0.93,0.16,0.48,0.76,0.12,0.49,0.65,1.00,0.12,0.14,0.47,0.52,0.27,0.75,0.29,0.34,0.42,0.11,0.35,0.12,0.42
0.07,0.83,0.92,0.22,0.45,0.66,0.74,0.30,0.89,0.07,0.36,0.11,0.76,0.31,0.23,0.12,0.54,0.87,0.74,0.27,0.83,0.59,0.06,0.81,0.75,0.67,0.58,0.66,0.23,0.87,0.84,0.17
0.37,0.33,0.06,0.82,0.75,0.12,0.00,0.74,0.82,0.40,0.62,0.22,0.93,0.95,0.74,0.22,0.97,0.99,0.33,0.96,0.13,0.26,0.50,0.09,0.08,0.10,0.60,0.74,0.42,0.78,0.28,0.61
0.43,0.35,0.89,0.68,0.14,0.46,0.89,0.29,0.69,0.03,0.50,0.83,0.89,0.60,0.86,0.72,0.55,0.58,0.20,0.92,0.57,0.14,0.94,0.69,0.14,0.95,0.44,0.04,0.46,0.60,0.21,0.28
0.09,0.75,0.62,0.01,0.69,0.06,0.11,0.22,0.62,0.89,0.18,0.63,0.57,0.11,0.38,0.43,0.57,0.66,0.09,0.87,0.93,0.79,0.67,0.27,0.82,0.87,0.16,0.13,0.33,0.79,0.06,0.82
0.41,0.03,0.85,0.17,0.32,0.83,0.65,0.43,0.66,0.70,0.93,0.51,0.31,0.82,0.88,0.39,0.34,0.01,0.67,0.66,0.76,0.91,0.18,0.18,0.71,0.64,0.91,0.01,0.78,0.88,0.51,0.52
0.62,0.89,0.29,0.39,0.87,0.14,0.01,0.77,0.60,0.31,0.63,0.57,0.02,0.63,0.62,0.54,0.01,0.45,0.14,0.31,0.09,0.68,0.16,0.01,0.68,0.44,1.00,0.10,0.50,0.07,0.87,0.64
0.21,0.90,0.08,0.96,0.90,0.53,0.81,0.60,0.39,0.86,0.32,0.26,0.39,0.78,0.41,0.22,0.30,0.39,0.26,0.06,0.44,0.71,0.34,0.86,0.59,0.38,0.84,0.44,0.25,0.06,0.53,0.21
0.63,0.74,0.82,0.38,0.54,0.64,0.01,0.02,0.79,0.09,0.50,0.21,0.71,0.64,0.89,0.72,0.13,0.91,0.78,0.92,0.21,0.54,0.74,0.44,0.60,0.56,0.64,0.18,0.09,0.71,0.38,0.60
0.23,0.78,0.79,0.01,0.12,0.44,0.56,0.99,0.73,0.89,0.01,0.62,0.01,0.54,0.44,0.07,0.78,0.28,0.61,0.47,0.98,0.96,0.11,0.47,0.31,0.04,0.39,0.74,0.75,0.20,0.89,0.24
0.70,0.51,0.12,0.07,0.80,0.01,0.58,0.08,0.60,0.94,0.10,0.26,0.83,0.63,0.20,0.43,0.21,0.48,0.12,0.89,0.92,0.54,0.11,0.34,0.44,0.69,0.33,0.53,0.28,0.51,0.93,0.97
0.33,0.58,0.83,0.63,0.49,0.83,0.58,0.16,0.49,0.71,0.76,0.13,0.86,0.69,0.21,0.39,0.91,0.93,0.59,0.01,0.76,0.09,0.41,0.63,0.37,0.57,0.71,0.95,0.16,0.35,0.64,0.53
