0.93,0.10,0.85,0.10,0.94,0.01,0.65,0.42,0.36,0.35,0.92,0.05,0.76,0.46,0.27,0.88,0.98,0.15,0.53,0.85,1.00,0.23,0.03,0.38,0.21,0.22,0.45,0.31,0.23,0.99,0.64,0.11
0.81,0.07,0.50,0.80,0.97,0.11,0.43,0.06,0.71,0.50,0.29,0.98,0.55,0.77,0.59,0.97,0.95,0.14,0.32,0.51,0.85,0.15,0.82,0.65,0.98,0.77,0.28,0.47,0.75,0.69,0.16,0.58
0.83,0.61,0.31,0.72,0.44,0.48,0.70,0.79,0.86,0.53,0.80,0.42,0.69,0.11,0.33,0.40,0.29,0.21,0.82,0.42,0.55,0.39,0.83,0.54,0.53,0.88,0.85,0.22,0.71,0.83,0.60,0.71
0.63,0.21,0.35,0.97,0.39,0.89,0.68,0.67,0.25,0.05,0.03,0.21,0.97,0.28,0.23,0.78,0.33,0.83,0.27,0.88,0.35,0.06,0.37,0.07,0.66,0.22,0.53,0.70,0.75,0.79,0.31,0.86
0.46,0.42,0.57,0.77,0.72,0.30,0.05,0.03,0.94,0.79,0.33,0.52,0.31,0.43,0.44,0.64,0.51,0.54,0.20,0.03,0.63,0.81,0.41,0.68,0.67,0.74,0.83,0.26,0.14,0.03,0.99,0.44
0.68,0.41,0.32,0.07,0.68,0.38,0.04,0.98,0.55,0.20,0.49,0.31,0.76,0.10,0.75,0.90,0.29,0.45,0.97,0.85,0.27,0.56,0.05,0.55,0.04,0.63,0.81,0.74,0.05,0.07,0.43,0.28
0.78,0.49,0.26,0.87,0.19,0.18,0.52,0.61,0.40,0.10,1.00,0.92,0.77,0.27,0.74,0.59,0.11,0.19,0.12,0.56,0.16,0.80,0.20,0.99,0.03,0.82,0.87,0.07,0.02,0.27,0.50,0.18
0.49,0.70,0.08,0.30,0.38,0.24,0.59,0.95,0.15,0.45,0.84,0.83,0.98,0.56,0.99,0.89,0.03,0.71,0.34,0.02,0.68,0.65,0.72,0.23,0.66,0.60,0.29,0.06,0.94,0.98,0.11,0.72
0.22,0.66,0.90,0.13,0.90,0.75,0.46,0.61,0.79,0.17,0.70,0.76,0.06,0.19,0.10,0.65,0.45,0.23,0.83,0.05,0.91,0.13,0.70,0.29,0.02,0.58,0.47,0.31,0.50,0.88,0.94,0.85
0.23,0.39,0.12,0.77,0.48,0.67,0.83,0.20,0.66,0.16,0.56,0.41,0.94,0.67,0.95,0.42,0.63,0.96,0.58,0.18,0.33,0.99,0.28,0.79,0.14,0.68,0.05,0.24,0.42,0.55,0.13,0.01
