19.66,2231.57,7277.33,9647.70,114.37,9857.53,2506.21,9922.62
1865.42,7702.39,9684.98,7302.08,2505.03,3272.80,2096.25,2512.66
6720.09,6244.38,8960.74,1908.08,6568.90,8872.21,4147.62,7366.63
9030.36,5766.47,4563.27,2511.38,2578.45,6694.84,6998.61,3617.50
9509.03,5998.86,9380.53,4331.10,3415.15,3432.37,5866.82,7924.00
421.48,8836.87,3107.11,7022.52,2488.23,2227.64,9415.12,7080.85
8197.57,9933.94,8301.89,5082.98,6115.00,5922.85,1466.97,7944.96
7743.69,1957.20,692.37,7293.20,9255.01,1274.45,2298.30,107.76
7114.95,441.04,1190.84,5335.53,6624.57,8640.20,3606.98,6627.01
8374.62,8069.42,3799.91,4452.76,301.00,9698.75,254.60,8516.63
9322.46,1476.02,5208.76,463.97,1552.70,7470.00,7066.63,5254.50
4045.65,5200.94,2586.10,3676.10,212.77,9389.00,8412.76,9797.25
395.56,7652.02,9123.80,3016.63,9724.60,8094.72,2879.58,2363.74
3984.57,7595.72,234.81,2053.32,5264.64,8306.77,7836.18,3768.89
7166.45,7568.57,2366.37,9318.05,4973.29,8231.15,2042.56,5481.68
8503.29,7650.09,55.28,1415.32,7463.60,6253.55,7313.73,6979.75
5722.61,748.72,7700.75,2366.97,8549.50,4640.73,2561.27,2476.86
1020.23,9836.91,9661.64,886.00,4018.73,4657.27,8243.65,2490.17
7879.75,8190.71,4734.37,1998.31,9112.21,7160.15,6502.57,7967.80
3212.84,1958.84,7199.35,1044.97,7731.60,9665.58,9973.69,6446.15
9909.09,3809.57,4504.90,2582.60,6536.99,9349.85,504.84,7296.90
6688.50,9498.61,360.71,353.14,730.12,961.42,2144.89,3495.32
7841.77,1001.28,1865.03,4965.34,5347.47,9453.60,8119.78,523.04
758.77,4783.55,8901.96,5488.45,6286.39,390.14,285.32,7902.92
1515.96,6264.45,5135.56,6768.99,1738.21,3380.87,3093.18,0.78
3939.00,9064.14,905.77,8778.18,4311.38,376.31,729.03,903.47
1420.15,4421.19,9044.00,6970.70,1162.93,9069.61,1672.62,2914.81
3890.90,2781.45,2855.83,287.61,8029.69,5783.72,3840.83,6063.35
2458.89,868.25,7460.62,1281.17,942.93,5920.17,7741.52,5029.10
1012.25,5132.46,1630.42,9161.34,3149.17,5479.84,4872.51,1908.37
7453.97,2445.04,5541.90,5691.66,1551.62,7174.74,6376.71,8066.49
5366.44,882.93,7097.82,889.60,8506.57,8147.87,8736.21,3711.00
