81.23,45.09,64.10,61.53,3.62,72.69,79.52,85.87,72.23,46.75,25.62,63.25,68.25,54.90,89.51,50.98
1.22,42.95,74.42,33.24,97.28,0.31,80.55,96.82,48.18,77.33,64.00,28.17,69.78,0.46,80.94,5.37
65.61,84.69,81.39,18.82,38.52,77.39,59.77,65.66,17.28,18.35,67.73,29.61,45.75,47.53,83.93,96.38
32.08,58.98,72.54,66.64,88.64,48.76,58.58,93.35,86.40,23.40,42.88,86.60,42.04,94.65,96.27,86.22
63.50,27.58,23.45,38.54,4.88,32.72,86.18,47.98,60.24,8.79,33.99,73.18,34.99,3.26,65.89,41.97
81.43,83.54,99.03,71.70,34.01,72.85,86.17,69.58,58.96,8.04,32.84,53.93,89.53,46.55,72.75,98.45
88.83,48.37,96.36,59.46,28.58,61.26,3.93,77.64,68.38,81.07,8.25,6.39,67.09,25.79,28.50,58.84
98.23,62.70,93.24,37.23,69.82,46.07,39.97,8.93,90.08,45.12,73.79,66.41,98.03,49.64,50.83,80.43
39.90,15.03,73.89,33.81,5.20,99.80,99.11,37.27,20.03,57.00,17.18,24.02,6.25,36.76,36.43,31.37
98.28,31.59,75.51,75.79,17.96,26.35,63.30,11.63,11.92,53.52,86.43,7.81,11.46,78.30,21.42,15.34
86.65,95.29,76.57,50.46,30.04,24.49,70.63,19.47,93.91,62.55,31.72,59.12,26.37,9.81,63.36,70.82
23.05,99.59,97.71,70.87,35.11,41.07,77.98,93.70,65.55,20.82,5.02,50.47,56.74,58.74,45.33,27.78
15.37,86.55,80.19,5.97,98.24,5.74,37.85,43.42,84.08,11.77,22.93,1.30,41.41,91.60,92.06,38.55
2.17,97.94,96.81,63.97,35.00,91.38,46.15,12.54,9.94,15.53,67.27,59.24,35.09,52.69,86.72,25.19
15.71,42.63,4.28,22.99,36.23,9.78,68.72,70.42,37.71,27.81,37.69,54.99,71.24,28.93,56.37,65.01
51.92,45.07,47.24,29.43,32.53,81.86,52.42,0.64,28.03,9.62,90.03,21.93,79.21,1.65,37.83,16.14
35.66,21.80,55.55,87.95,3.31,59.79,63.18,68.70,48.49,2.88,69.96,50.31,25.92,26.59,98.40,83.43
66.11,28.49,69.03,85.25,50.39,49.34,68.13,60.79,42.19,82.86,2.91,62.54,4.74,86.22,6.59,16.70
77.76,45.44,51.61,14.14,78.42,82.27,71.79,40.29,3.85,6.30,64.47,80.84,41.83,95.26,5.27,38.92
72.95,60.58,26.93,48.15,18.97,38.18,82.61,14.71,69.53,97.89,19.09,27.89,51.09,84.16,19.85,61.88
46.78,28.65,77.61,42.62,57.77,37.34,39.12,21.22,95.16,48.84,15.46,43.78,82.72,30.19,87.42,36.48
