67.36,96.78,60.19,41.66,68.35,0.80,84.94,36.00,99.42,77.26,99.87,57.19,93.20,67.19,92.68,20.85,97.08,52.41,60.62,37.95,39.41,47.32,37.59,47.67,21.18,60.40,29.56,71.89,91.14,65.69,91.31,32.14,27.01,9.74,93.15,23.90,35.01,53.36,97.95,58.04,63.69,92.61,31.30,64.14,13.64,66.96,9.05,85.75,42.31,32.08,70.51,43.98,29.64,45.84,7.19,26.76,97.50,60.84,66.92,21.02,76.69,99.64,86.57,49.47
67.85,11.32,96.74,72.07,84.73,27.33,36.65,34.26,16.77,26.73,35.62,33.57,12.85,44.32,9.31,59.37,62.29,88.16,12.39,81.81,46.26,96.87,10.12,63.30,15.44,86.60,88.26,66.00,69.15,40.78,4.01,73.93,65.30,81.44,84.04,33.64,93.87,87.09,93.24,15.10,55.54,9.10,40.01,39.57,24.69,20.31,83.67,67.74,71.28,42.19,43.18,99.39,67.55,91.50,72.36,57.25,12.86,88.57,23.63,41.18,38.62,8.93,84.99,81.77
97.02,16.01,96.88,43.51,83.90,92.01,13.71,56.64,58.32,60.26,46.36,70.41,42.88,62.73,12.25,87.37,88.13,85.71,9.79,16.31,78.62,14.05,47.89,94.60,86.36,21.57,59.03,28.35,14.89,89.05,91.81,29.29,26.21,9.27,59.96,67.27,31.28,17.93,5.13,94.28,71.08,79.81,50.16,18.07,93.33,33.78,61.83,35.12,7.29,88.03,48.32,32.40,3.56,98.00,14.60,86.05,9.52,62.04,85.54,82.98,38.93,37.36,64.68,15.04
2.82,8.57,69.91,96.97,5.21,95.08,40.75,17.60,14.09,25.05,8.28,30.72,31.74,89.04,29.56,13.07,87.54,12.21,19.94,55.12,91.77,81.89,11.24,33.82,21.55,67.46,89.63,90.18,7.81,23.59,93.09,55.60,37.62,95.21,63.38,69.93,25.69,24.04,76.21,60.00,98.25,63.02,39.03,98.49,59.01,86.65,7.03,47.76,15.73,16.65,88.39,68.97,94.99,87.67,18.81,78.50,66.64,97.40,67.35,49.23,49.46,46.98,49.83,12.35
92.92,13.35,63.66,77.54,89.80,79.96,11.38,23.94,85.46,4.45,1.83,73.56,89.76,46.40,66.20,70.46,1.66,85.78,83.62,13.24,83.68,97.41,95.98,2.54,73.97,97.62,4.61,27.78,6.84,72.66,61.85,19.36,78.21,87.82,26.97,84.55,28.26,2.54,51.22,41.76,17.31,26.60,88.72,0.20,70.08,87.41,50.20,83.37,37.88,19.39,68.72,54.89,70.50,92.92,56.55,54.66,74.36,48.82,1.74,87.19,76.84,58.12,38.46,89.24
42.95,97.17,51.67,89.94,73.36,97.89,78.75,49.82,96.00,80.82,23.13,4.52,22.66,40.64,63.46,51.99,47.52,66.94,71.01,92.48,58.04,57.38,84.22,83.68,36.77,43.33,6.94,86.06,0.64,33.35,99.39,76.11,74.39,0.67,99.60,42.66,78.31,37.44,76.86,98.65,29.53,58.07,47.22,54.86,43.77,92.94,29.89,13.87,60.06,38.47,36.14,68.51,89.90,13.47,12.74,52.54,93.74,54.12,51.12,89.95,90.00,48.84,48.02,69.59
99.32,42.68,60.65,51.10,98.16,13.77,31.12,27.99,91.35,99.17,29.75,98.28,43.38,7.22,63.10,3.01,49.97,8.91,8.64,73.09,16.46,46.48,9.40,61.03,33.55,33.36,24.28,89.56,75.91,45.56,78.71,25.24,55.03,87.12,42.52,93.25,32.00,2.53,51.40,75.92,57.15,27.85,93.94,50.89,44.51,74.20,61.94,34.20,42.07,21.19,20.65,85.32,39.27,39.37,37.60,96.30,63.56,53.51,28.25,71.08,10.33,24.88,55.11,6.38
26.71,0.70,84.57,79.84,41.80,47.80,22.10,66.07,28.18,15.71,16.90,99.81,48.57,41.71,43.19,59.52,49.63,38.05,86.26,29.58,51.10,44.04,52.02,38.20,60.92,59.91,8.30,39.20,44.37,33.78,3.23,50.26,50.13,74.68,68.52,53.03,87.54,70.39,29.19,1.10,28.90,27.44,24.48,32.87,42.13,1.01,82.95,8.96,13.60,40.37,43.52,61.45,81.53,80.04,77.17,66.90,46.76,25.73,24.00,22.05,58.03,41.02,63.99,32.36
46.47,35.47,57.06,72.19,15.75,60.66,8.11,94.93,16.88,53.10,67.53,67.54,33.33,94.42,86.93,60.24,13.77,85.70,13.84,53.17,79.30,98.37,48.85,78.63,70.26,20.43,86.51,15.97,26.29,90.49,92.02,60.50,41.07,28.87,74.21,64.95,54.30,93.46,78.63,38.03,53.83,64.72,14.69,99.90,45.51,93.25,21.58,6.36,28.64,29.81,91.71,65.21,56.18,33.31,87.30,1.75,40.83,70.49,66.29,63.06,31.87,68.79,64.46,65.89
86.13,90.58,45.17,47.49,87.14,46.79,59.55,27.54,47.54,13.82,87.91,94.90,63.47,76.43,97.19,81.47,26.61,23.22,24.43,90.30,93.98,96.36,67.54,46.35,64.92,56.63,22.81,33.91,90.64,79.77,96.86,59.25,85.52,2.16,16.93,92.65,16.53,99.05,3.43,95.33,33.92,47.39,52.37,35.93,9.55,72.36,72.41,51.15,98.24,12.20,22.12,54.57,0.83,39.24,20.22,9.52,73.50,39.33,36.46,70.93,40.61,85.53,35.36,57.87
24.59,26.45,42.36,54.34,70.80,78.77,68.42,80.27,75.10,59.36,90.90,89.45,65.98,39.51,55.11,24.55,79.91,50.54,33.79,28.79,52.63,29.47,21.82,57.02,80.18,52.54,98.55,58.70,26.98,55.92,19.37,94.17,69.45,79.30,61.51,77.07,85.21,53.02,77.04,39.91,75.73,57.90,32.58,40.31,62.99,10.86,8.90,48.73,90.83,8.27,90.41,17.16,69.49,53.76,8.90,92.56,28.37,48.33,28.84,91.67,29.17,47.02,58.74,12.47
46.44,42.05,29.63,63.64,54.13,17.89,46.17,90.49,35.00,71.82,6.68,81.54,15.55,69.72,37.08,96.37,15.42,43.78,47.18,51.74,25.32,55.16,5.08,56.33,71.71,5.47,32.18,75.95,15.55,92.65,19.47,17.17,73.28,89.91,52.65,60.06,46.95,64.55,78.82,34.76,7.73,61.64,29.01,46.62,73.45,89.31,72.53,66.73,59.33,18.73,21.53,82.22,85.53,47.19,58.76,39.39,78.04,6.90,13.16,58.12,75.14,10.82,4.89,16.70
72.74,37.31,58.89,62.68,2.45,88.21,14.70,47.48,64.82,76.46,69.76,42.52,9.35,57.96,80.61,68.11,58.95,84.70,16.76,73.13,70.11,25.98,66.03,91.38,69.73,38.49,22.11,94.68,52.57,16.49,56.60,8.30,49.90,43.53,74.54,60.84,15.23,93.45,36.80,52.84,72.40,15.58,39.70,56.42,47.48,27.82,71.10,37.08,42.33,95.02,3.51,80.54,24.45,82.89,15.37,17.70,43.00,77.04,67.22,44.91,6.30,20.07,58.56,84.33
48.17,71.64,70.91,9.79,88.45,1.34,1.81,52.22,0.79,64.62,29.64,56.11,95.69,43.93,94.97,13.26,36.78,88.63,56.64,93.49,52.98,97.98,61.90,39.48,12.48,33.98,45.20,9.22,33.10,18.20,49.59,43.90,29.45,70.18,55.98,54.37,26.22,52.00,19.93,67.26,1.77,32.09,30.94,1.68,41.40,66.75,61.53,17.81,35.36,80.58,4.38,0.86,9.41,58.49,55.24,93.07,3.36,40.07,24.69,84.33,50.37,26.23,9.17,82.51
37.68,14.92,71.41,7.44,54.78,15.38,0.35,31.37,36.36,53.17,86.16,67.25,21.95,92.41,54.64,80.52,87.60,87.01,4.26,86.29,65.76,56.22,61.66,25.13,67.77,1.11,40.95,3.98,38.40,61.01,57.41,42.27,89.45,43.15,80.91,49.51,28.60,69.74,87.15,46.62,92.66,46.94,11.37,51.08,73.93,3.03,14.42,64.77,94.36,67.02,75.10,90.76,81.84,67.10,56.05,96.50,4.10,68.02,34.03,12.10,51.77,25.03,92.86,17.98
98.71,4.05,59.26,42.23,85.88,93.86,23.76,13.87,94.48,84.63,94.20,55.31,22.47,60.01,72.14,24.98,16.97,0.55,26.93,62.56,46.70,66.47,51.09,35.63,64.68,87.18,53.06,78.92,63.66,15.45,64.68,93.98,20.11,49.91,47.15,88.81,71.24,13.81,36.30,44.57,18.88,55.92,62.16,31.16,31.65,11.47,84.06,17.32,35.85,39.22,40.96,84.27,16.37,14.84,95.02,26.83,22.69,97.96,46.60,69.76,88.77,38.02,48.28,72.06
71.50,0.51,82.19,90.64,24.60,58.24,56.99,82.71,18.04,56.83,48.64,40.05,20.99,51.03,31.58,11.49,87.74,92.49,65.49,13.64,10.05,19.35,61.27,36.89,67.67,47.65,86.76,85.27,39.80,26.81,10.32,8.77,10.93,46.86,6.51,7.56,27.38,81.84,92.79,17.64,61.52,3.61,40.85,60.84,87.87,15.79,48.06,10.21,7.70,1.71,22.71,18.60,15.23,98.53,31.22,60.76,4.12,23.88,56.52,42.97,15.60,62.65,75.86,69.26
63.12,34.20,6.45,56.83,43.09,79.41,54.48,75.10,10.84,69.98,91.38,60.76,45.09,73.91,46.06,15.34,38.00,95.62,20.08,32.97,32.39,23.63,83.92,5.99,18.56,34.57,51.41,74.23,49.23,75.98,0.35,6.52,29.08,47.84,96.37,27.32,74.47,79.73,36.04,50.07,0.87,69.13,68.23,17.46,98.96,97.87,23.54,64.28,8.94,55.75,2.06,76.59,96.91,52.10,32.68,68.72,60.12,87.26,97.94,30.80,90.82,74.80,55.64,7.45
50.94,2.22,43.01,87.13,7.90,32.14,24.81,79.84,70.50,51.58,44.25,94.29,42.47,58.63,43.44,99.49,1.49,47.61,41.20,25.49,30.74,4.22,6.30,48.29,67.03,92.14,50.63,14.39,72.13,11.66,78.80,67.13,9.73,22.62,55.69,44.66,71.39,87.12,66.70,46.58,38.96,16.96,31.68,50.93,83.11,73.41,80.62,2.24,63.50,83.80,16.09,70.08,29.50,63.43,90.70,83.92,29.48,98.17,18.23,46.85,12.27,78.35,87.59,22.02
88.77,84.60,71.65,62.35,58.90,48.75,21.05,18.94,22.66,66.60,37.41,79.68,86.98,11.72,34.93,44.07,33.17,80.27,97.92,83.61,67.83,10.20,47.40,78.62,31.04,72.85,70.42,88.73,98.33,47.58,96.36,29.64,59.07,71.46,92.56,70.95,28.67,76.41,5.92,79.80,30.56,2.01,81.31,19.48,24.22,35.17,34.71,51.47,52.06,17.23,59.26,22.74,93.33,79.95,60.14,69.85,15.66,26.36,8.62,83.68,67.73,55.51,1.08,5.64
1.71,89.89,66.86,20.28,86.34,32.60,14.15,90.92,30.19,12.79,22.43,43.77,44.73,10.11,13.03,25.05,42.88,65.74,8.28,92.35,76.78,29.61,16.12,89.53,20.22,91.52,62.19,4.52,92.60,61.50,54.87,42.68,65.71,11.03,84.12,89.37,99.80,0.24,26.92,51.21,90.26,49.84,6.78,99.78,17.10,36.56,47.18,27.86,86.68,16.09,10.33,78.00,72.66,86.48,47.38,81.19,70.74,4.22,12.39,38.34,64.50,6.67,86.16,85.30
44.14,97.78,41.65,1.74,53.45,43.03,58.39,90.96,5.94,45.21,43.03,28.45,56.35,83.31,77.04,72.71,70.76,9.87,8.39,34.07,9.83,99.10,15.28,57.98,71.77,72.11,34.84,20.92,98.53,60.90,12.26,1.09,82.54,36.93,38.37,34.75,91.46,69.34,27.40,82.80,30.46,91.89,9.27,18.98,38.97,66.01,71.52,41.21,73.11,80.80,65.28,29.54,84.15,29.17,80.72,25.24,51.71,50.20,68.37,49.70,78.59,78.82,13.83,31.11
37.96,80.10,1.93,45.33,64.11,75.47,92.86,18.43,31.95,60.02,66.20,37.03,28.65,75.56,7.46,32.18,29.86,87.85,29.12,61.22,58.38,20.46,36.06,51.81,94.98,63.47,57.01,32.56,33.28,5.56,40.49,31.95,34.92,89.94,75.67,39.31,3.32,58.14,30.73,42.85,60.57,83.69,27.06,5.77,44.62,23.25,89.75,90.35,72.05,64.07,99.29,68.18,88.93,51.27,23.66,99.66,22.04,60.19,96.46,76.26,88.76,50.73,96.66,42.38
49.45,66.94,53.46,68.43,69.34,79.72,74.52,45.79,31.07,59.41,82.37,86.85,79.16,1.54,65.71,41.57,90.35,38.09,46.06,61.55,63.11,46.30,11.88,1.30,58.57,36.13,4.13,39.45,31.08,0.63,4.33,50.66,1.58,70.56,9.24,51.14,82.22,34.93,15.82,30.00,84.42,37.57,26.81,84.58,71.46,76.50,67.32,95.15,31.41,59.46,75.15,93.89,51.51,48.06,55.29,40.71,20.24,48.06,53.80,86.98,78.42,25.83,31.04,19.39
