9748.23,519.15,7915.18,8551.02,2080.69,6544.79,1816.82,7424.04,5329.04,6930.55,3516.76,8523.19,7184.00,5396.99,8310.46,2809.25,1455.50,1021.26,6384.62,9732.03,9592.92,8862.35,5158.15,5946.78,4009.56,6776.55,900.22,8636.43,2803.04,2220.62,5862.79,3638.09
4249.50,1581.03,5879.10,9338.80,8908.61,8515.95,3117.76,744.32,3857.59,2726.24,440.40,1379.03,4812.98,966.02,235.17,8630.67,5490.22,2792.25,8085.81,9169.15,8976.54,5799.45,2926.93,9827.62,4060.30,1550.82,4474.48,6791.85,2722.97,4212.63,8032.52,2238.88
5743.37,7121.21,2279.83,1635.30,9761.98,2243.30,3454.19,1252.39,6822.59,6205.23,3636.14,4599.91,1644.63,1722.99,9782.54,4493.71,7345.49,411.89,6721.92,5560.96,590.07,766.75,9076.59,3384.84,5807.19,1773.39,2679.21,2675.17,6184.28,3957.06,5538.26,5600.80
533.12,1675.87,4087.57,8906.92,3304.37,6280.72,3095.97,1841.54,9873.59,514.58,3473.76,2214.26,2785.15,6045.63,5426.40,9427.72,6682.37,5434.93,3276.52,2898.94,8071.38,8106.27,721.32,7191.74,4044.73,8989.66,4088.34,9858.27,1565.69,1694.67,412.39,1209.80
2957.05,838.08,6706.57,1976.81,2602.43,3707.89,4625.78,6636.08,8491.98,1351.95,514.68,9712.82,3852.97,3920.00,4331.08,7593.72,8887.76,2351.13,8862.53,8573.30,5531.99,7493.82,2012.66,8191.63,4356.15,293.52,4381.72,3464.14,6388.57,1555.64,3996.92,569.00
1129.33,2163.20,8783.64,3737.34,6145.22,499.14,6950.29,3762.69,8205.56,4464.17,5222.36,6655.32,6796.41,2029.39,8068.95,7974.69,2562.17,6942.25,5940.38,7472.33,7869.69,2322.64,6623.12,5286.08,4253.74,6471.89,9702.83,3552.19,1162.35,6157.63,5837.38,547.26
3221.77,3765.23,8189.13,1870.96,2633.25,4217.23,1811.11,744.87,1864.73,6914.09,8485.86,2915.16,5644.57,8715.62,3517.48,1063.83,5272.59,9926.25,288.33,1234.80,9174.86,812.34,8817.97,486.07,2704.94,279.50,1041.19,1213.04,7696.06,4716.82,5717.36,5717.81
4141.00,6342.49,8161.24,8438.16,8363.83,808.12,861.96,3477.93,2422.06,2886.78,4358.13,5555.39,8539.27,5241.95,3743.83,9188.62,5478.10,4720.83,8733.03,7407.76,3322.95,846.12,3251.27,3467.39,366.12,1895.17,2537.31,4672.62,2644.45,9149.26,5515.93,2019.79
3062.62,7265.36,7461.15,9305.79,2712.68,7656.53,6074.17,2436.03,9495.20,3950.93,5902.61,9763.60,2110.97,6616.46,7446.72,2553.90,2178.61,9326.26,7243.46,9473.61,2037.95,6758.07,3636.73,1628.12,296.91,1041.14,3160.93,6898.89,7222.15,8772.88,1590.24,8895.70
1589.47,4119.60,4075.95,884.34,3180.15,4430.91,8440.15,573.05,4095.71,62.45,8711.44,4710.71,9562.03,30.54,2939.81,8989.56,1900.30,4101.69,1372.96,1419.33,8320.07,6858.33,6247.44,6528.44,7616.70,7627.13,1030.32,6769.02,2163.36,2178.52,900.58,5892.74
1335.90,653.43,4358.98,5807.08,292.67,3941.48,6821.09,3549.97,7469.09,4342.50,1581.71,1901.41,4.85,2233.26,2243.50,6586.98,5199.92,2248.94,7831.13,9549.82,8568.09,4849.93,8859.44,588.63,5582.52,3356.02,3354.90,1060.57,375.75,542.60,7310.70,186.35
5632.68,6572.21,6327.44,2720.54,6727.08,3227.35,5244.29,8355.15,5910.58,7838.31,1738.30,9765.11,6511.52,2053.00,9299.30,1698.28,2053.79,410.37,2710.00,6583.11,6353.62,4057.67,5105.42,3888.58,8901.17,6130.18,9365.03,8377.95,3155.59,9123.11,2158.99,2114.28
1096.53,247.74,3504.82,4236.97,709.67,2449.58,2717.60,423.10,5513.55,2035.43,6238.65,4242.66,9435.39,5882.66,7339.68,7050.67,4588.93,8714.61,299.27,8134.43,5067.96,3605.13,1678.35,3991.87,3381.64,8699.56,4356.48,6793.14,9431.04,5308.79,4159.87,7503.94
8711.17,6006.54,9843.11,2393.93,9383.77,5490.20,8951.92,1401.12,3910.39,2321.43,6074.86,6496.42,4638.19,3325.32,9733.01,8864.43,9166.14,6537.73,1607.59,4961.93,2197.31,3538.98,7229.94,5992.20,8391.02,4232.38,8471.57,4991.33,4176.48,1608.02,557.60,6688.77
6437.27,5050.84,8552.90,4220.56,2534.31,8053.44,2683.22,3271.65,7392.10,5103.77,8436.52,5272.74,1709.95,5724.70,3827.65,6516.97,9139.05,1746.17,1651.85,1842.86,8799.06,7002.28,6074.28,265.88,6171.52,4356.01,2447.36,3767.10,3951.94,874.62,1335.07,5781.12
5112.22,5419.38,2034.13,9345.63,2708.30,6552.10,7431.25,8148.77,6502.66,3932.61,6694.97,7255.52,1780.51,7930.10,7944.69,8929.26,6495.62,179.31,1483.00,3070.56,2401.05,1020.52,7173.40,4076.45,6975.30,2540.82,7976.44,3376.11,6737.52,4558.73,6320.14,4013.84
