0.08,0.41,0.83,0.42,0.91,0.50,0.96,0.34,0.63,0.92,0.52,0.81,0.84,0.83,0.69,0.36
0.79,0.38,0.24,0.18,0.55,0.75,0.85,0.85,0.93,0.95,0.00,0.49,0.54,0.92,0.54,0.01
0.24,0.88,0.43,0.94,0.66,0.72,0.35,0.27,0.16,0.83,0.22,0.58,0.15,0.99,0.93,0.16
0.07,0.69,0.91,0.37,0.46,0.32,0.25,0.56,0.23,0.98,0.15,0.52,0.84,0.09,0.90,0.48
0.10,0.81,0.06,0.85,0.50,0.79,0.10,0.69,0.70,0.18,0.47,0.17,0.02,0.23,0.14,0.40
0.84,0.06,0.39,0.83,0.12,0.67,0.68,0.47,0.95,0.85,0.89,0.95,0.18,0.62,0.63,0.74
0.76,0.97,0.43,0.51,0.59,0.45,0.12,0.38,0.06,0.99,0.98,0.72,0.85,0.67,0.16,0.50
0.21,0.26,0.55,0.12,0.35,0.14,0.59,0.63,0.42,0.71,0.10,0.80,0.74,0.87,0.62,0.40
0.70,0.40,0.86,0.79,0.74,0.01,0.19,0.43,0.16,0.45,0.41,0.61,0.65,0.86,0.26,0.23
0.22,0.08,0.67,0.47,0.43,0.07,0.71,0.46,0.04,0.24,0.37,0.17,0.98,0.54,0.71,0.00
0.00,0.15,0.75,0.67,0.39,0.72,0.56,0.02,0.19,0.71,0.83,0.61,0.01,0.69,0.71,0.26
0.49,0.37,0.35,0.55,0.96,0.56,0.53,0.54,0.24,0.78,0.75,0.11,0.80,0.88,0.37,0.38
0.27,0.60,0.33,0.66,0.04,0.20,0.74,0.37,0.83,0.85,0.17,0.03,0.29,0.11,0.70,0.25
0.19,0.92,0.79,0.27,0.92,0.70,0.52,0.99,0.76,0.46,0.23,0.68,0.33,0.95,0.56,0.38
0.34,0.44,0.92,0.01,0.98,0.79,0.65,0.48,0.92,0.87,0.30,0.52,0.72,0.56,0.24,0.70
0.91,0.91,0.49,0.18,0.57,0.81,0.94,0.38,0.29,0.12,0.59,0.04,0.29,0.54,0.50,0.75
