9191.26,3629.86,2873.83,1860.63,5597.58,1619.21,2046.75,8552.14,2327.92,7756.06,7871.64,8311.45,3192.86,3503.52,4843.60,1293.77
7783.23,9358.55,629.22,4029.97,9211.94,7857.87,8369.60,2341.92,2202.27,9955.07,3496.81,9296.84,3619.17,2144.60,1660.58,8414.78
8224.89,2791.59,2501.64,5945.46,458.46,2956.87,7929.44,4282.07,3002.94,2919.14,5865.32,1672.49,4303.20,3356.61,9145.40,2057.51
5464.31,3980.62,5880.90,8838.35,9638.67,7071.67,9466.36,6185.08,9152.68,1691.36,8196.57,3246.42,2188.85,4790.17,6679.45,5581.33
5787.01,984.30,8983.51,2901.83,6975.59,4435.75,4942.29,4370.53,7017.82,7040.91,7674.80,2686.11,9772.06,2897.08,932.72,9272.95
4377.40,953.10,7576.45,8305.65,9309.96,8133.46,4108.09,8665.88,7565.19,7860.41,7146.20,7622.66,2842.75,4577.67,6737.15,3479.80
3826.33,6341.25,3146.40,7812.29,5518.64,1993.70,7267.71,4478.07,183.50,2908.05,7691.66,1914.07,2513.34,9462.99,3632.90,4047.14
8558.78,6174.81,7196.39,6140.24,3931.08,7419.54,6755.35,1002.41,1829.86,9108.52,5172.84,1780.02,3785.91,4054.37,2415.02,1693.39
8850.93,7484.85,8250.00,4231.60,1617.56,9735.29,7782.98,1219.39,851.91,2104.64,9638.99,2619.57,190.97,6650.96,9187.23,1270.21
8753.32,2797.37,5963.58,1240.26,704.89,8568.87,2387.56,4420.83,5576.37,6851.05,3156.26,4459.40,2353.33,5958.65,8796.44,2711.03
9044.27,9903.73,7338.70,9572.20,7397.88,7591.04,8602.66,6449.01,728.72,9770.47,9669.56,8638.64,1524.02,3109.54,3249.61,4157.08
6159.54,8502.78,4186.04,529.16,3008.74,1688.44,4990.10,8483.81,6772.30,1436.09,2512.74,1290.41,3982.58,7335.55,9471.87,1139.92
3463.68,3994.45,7137.69,2090.71,4714.41,2036.65,8896.97,9095.22,8132.63,8759.07,246.03,480.90,2202.50,3152.55,4637.30,2667.95
2171.81,2726.24,4402.52,6554.01,1067.81,4793.99,4985.94,4802.65,7891.49,5143.86,9006.82,5418.81,325.29,3327.12,523.24,3832.49
6305.86,7038.27,5567.63,1887.71,9591.15,2810.71,7301.56,4239.34,6217.67,7632.39,6987.03,4496.10,1992.17,9173.57,7467.34,4361.72
6693.24,7187.29,889.68,5688.58,2199.75,3442.57,3144.96,2404.00,473.81,1020.34,1121.06,9737.91,676.49,3892.40,5645.69,2755.48
9798.13,5213.36,5310.73,1490.23,7317.95,8053.15,2274.76,5672.89,2583.02,8389.60,3738.89,2286.52,2637.68,5589.82,5423.49,4080.84
6401.17,6203.91,1958.53,6905.79,7002.69,8241.94,447.51,3994.29,9393.76,255.18,2742.91,8712.60,8863.58,2829.63,1955.79,8374.70
145.73,7776.11,3305.55,775.08,3081.01,764.34,8807.90,9044.48,5038.84,2289.11,2766.26,950.63,4655.72,4362.17,498.65,7710.18
3100.46,9475.16,8736.28,6721.98,9368.03,4232.24,6722.16,2989.58,5706.73,3103.23,5032.18,5004.39,1908.82,4066.94,2088.99,764.23
3295.38,4204.84,354.55,6058.62,6080.46,220.64,262.02,5836.33,5612.33,8580.78,6498.44,5785.29,4261.25,6239.00,2078.79,3009.92
9935.96,9245.03,2323.21,726.48,2758.40,7247.84,9250.10,8014.45,2420.36,415.06,7979.53,5040.91,9655.45,2021.03,9770.46,2349.87
9370.29,6280.01,9667.48,2852.16,7696.86,6880.40,7619.83,2972.85,4458.63,3703.12,4021.53,2167.50,4113.52,8108.19,8348.85,9342.34
3145.70,7610.83,9541.95,7824.50,5444.40,535.76,9179.29,7706.89,8393.66,3237.84,9441.30,4986.15,5836.01,5184.52,1106.02,6883.71
6288.94,5994.31,1840.77,1520.86,9082.97,898.14,5198.89,4719.67,8975.95,8484.03,1901.72,7078.64,110.85,3577.01,9802.03,3670.57
2889.52,9246.83,8267.74,9578.63,446.84,4470.98,3817.78,1046.95,8674.02,9832.43,9193.15,3293.75,5692.50,9946.22,2807.36,8027.27
2906.88,366.93,5606.82,4102.27,9936.13,8157.19,9506.56,1305.07,2179.94,4299.85,4326.83,9567.31,4475.41,4269.15,9218.09,6390.78
8631.96,8958.76,9746.68,7905.00,2282.09,6971.31,2539.95,9545.87,3057.55,4907.96,3236.66,6351.38,4108.59,5145.58,2123.59,2717.41
2628.41,1294.07,7624.42,6476.03,971.11,4508.63,5767.59,9939.04,37.81,3138.28,2128.06,9341.97,7571.81,986.99,984.85,2015.31
9928.17,2422.42,8892.35,2548.27,7736.01,3918.34,800.52,8283.49,6170.67,1378.73,1447.98,5743.88,8420.78,5546.08,237.11,2167.36
